ukprn,university,kiscourseid,title,crseurl,foundation_year_available,placement_year,year_abroad,median_salary
10006840,University of Birmingham,K0182,Theoretical Physics,https://www.birmingham.ac.uk/undergraduate/courses/physics/theoretical-physics-msci.aspx,No,No,No,31500
10006840,University of Birmingham,K0183,Physics,https://www.birmingham.ac.uk/undergraduate/courses/physics/physics-bsc.aspx,Yes,No,No,31500
10006840,University of Birmingham,K0184,Physics and Astrophysics,https://www.birmingham.ac.uk/undergraduate/courses/physics/physics-astrophysics-bsc.aspx,Yes,No,No,31500
10006840,University of Birmingham,K0185,Physics (with International Study),https://www.birmingham.ac.uk/undergraduate/courses/physics/physics-international-bsc.aspx,Yes,No,Yes,31500
10006840,University of Birmingham,K0186,Theoretical Physics,https://www.birmingham.ac.uk/undergraduate/courses/physics/theoretical-physics-bsc.aspx,No,No,No,31500
10006840,University of Birmingham,K0187,Chemical Engineering (with International Study),https://www.birmingham.ac.uk/undergraduate/courses/chemical-engineering/chemical-engineering-international-meng.aspx,Yes,No,Yes,34000
10006840,University of Birmingham,K0188,Computer Science,https://www.birmingham.ac.uk/undergraduate/courses/computer-science/computer-science.aspx,Yes,No,No,35000
10006840,University of Birmingham,K0189,Mathematical Economics and Statistics,https://www.birmingham.ac.uk/undergraduate/courses/econ/maths-econ-stats-bsc.aspx,No,No,No,31500
10006840,University of Birmingham,K0190,Chemical Engineering with Industrial Study,https://www.birmingham.ac.uk/undergraduate/courses/chemical-engineering/chemical-engineering-industry-meng.aspx,Yes,Yes,No,34000
10006840,University of Birmingham,K0191,Civil Engineering (International Study),https://www.birmingham.ac.uk/undergraduate/courses/civil-engineering/civil-engineering-international-meng.aspx,Yes,No,Yes,29000
10006840,University of Birmingham,K0192,Civil Engineering with industrial experience,https://www.birmingham.ac.uk/undergraduate/courses/civil-engineering/civil-engineering-industry.aspx,Yes,No,No,29000
10006840,University of Birmingham,K0193,Physics with Particle Physics and Cosmology,https://www.birmingham.ac.uk/undergraduate/courses/physics/physics-particle-cosmology-msci.aspx,Yes,No,No,31500
10006840,University of Birmingham,K0194,Physics with Particle Physics and Cosmology,https://www.birmingham.ac.uk/undergraduate/courses/physics/physics-particle-cosmology-bsc.aspx,Yes,No,No,31500
10006840,University of Birmingham,K0196,Applied Golf Management Studies,https://www.birmingham.ac.uk/undergraduate/courses/sportex/app-golf-mgt-studies.aspx,No,No,Yes,29500
10006840,University of Birmingham,K0198,Geology with an International Year,https://www.birmingham.ac.uk/undergraduate/courses/gees/geology-international.aspx,No,No,Yes,28000
