ukprn,kiscourseid,title,crseurl
10003645,UBSH3CSPH,Physics,https://www.kcl.ac.uk/study/undergraduate/courses/physics-bsc
10003645,UBSH3CSSNA,Natural Sciences,https://www.kcl.ac.uk/study/undergraduate/courses/natural-sciences
10003645,UBSH3MMSS,Sport & Exercise Medical Sciences,https://www.kcl.ac.uk/study/undergraduate/courses/sport-and-exercise-medical-sciences-bsc
10003645,UBSH3MPHAC,Physics with Astrophysics & Cosmology,https://www.kcl.ac.uk/study/undergraduate/courses/physics-with-astrophysics-and-cosmology-bsc
10003645,UBSH3MSNT,Nutritional Sciences,https://www.kcl.ac.uk/study/undergraduate/courses/nutrition-bsc
10003645,UBSH3NSDS,Dental Therapy & Hygiene,https://www.kcl.ac.uk/study/undergraduate/courses/dental-therapy-and-hygiene-bsc
10003645,UBSH3PJPANS,Neuroscience & Psychology,https://www.kcl.ac.uk/study/undergraduate/courses/neuroscience-and-psychology-bsc
10003645,UBSH3PSPCM,Psychology and Criminology,https://www.kcl.ac.uk/study/undergraduate/courses/psychology-and-criminology
10003645,UBSH3PSPN,Psychology,https://www.kcl.ac.uk/study/undergraduate/courses/psychology-bsc
10003645,UBSH3QSDABF,Data Analytics for Business and Finance,https://www.kcl.ac.uk/study/undergraduate/courses/data-analytics-for-business-and-finance-bsc
10003645,UBSH3QSSAF,Accounting and Finance,https://www.kcl.ac.uk/study/undergraduate/courses/accounting-finance-bsc
10003645,UBSH3SSBM,Business Management,https://www.kcl.ac.uk/study/undergraduate/courses/business-management-bsc
10003645,UBSH3SSEM,Economics & Management,https://www.kcl.ac.uk/study/undergraduate/courses/economics-and-management-bsc
10003645,UBSH3SSGG,Geography & Environmental Science,https://www.kcl.ac.uk/study/undergraduate/courses/geography-bsc
10003645,UBSH3SSGS,Global Health & Social Medicine,https://www.kcl.ac.uk/study/undergraduate/courses/global-health-and-social-medicine-bsc
10003645,UBSH3SSWE,Economics,https://www.kcl.ac.uk/study/undergraduate/courses/economics-bsc
10003645,UBSH4CMCSMI,Computer Science with Management and Year in Industry,https://www.kcl.ac.uk/study/undergraduate/courses/computer-science-with-management-and-a-year-in-industry-bsc
10003645,UBSH4CMMFI,Mathematics with Management & Finance with Year in Industry,https://www.kcl.ac.uk/study/undergraduate/courses/mathematics-with-management-finance-with-year-in-industry
10003645,UBSH4CMMSYI,Mathematics with Statistics with Year in Industry,https://www.kcl.ac.uk/study/undergraduate/courses/mathematics-with-statistics-with-year-in-industry-bsc
10003645,UBSH4CSCI,Computer Science with a Year in Industry,https://www.kcl.ac.uk/study/undergraduate/courses/computer-science-with-a-year-in-industry-bsc
10003645,UBSH4CSMB,Mathematics with Year in Industry,https://www.kcl.ac.uk/study/undergraduate/courses/mathematics-with-year-in-industry-bsc
10003645,UBSH4CSRI,Artificial Intelligence with a Year in Industry,https://www.kcl.ac.uk/study/undergraduate/courses/artificial-intelligence-with-a-year-in-industry-bsc
10003645,UBSH4CSSNI,Natural Sciences with a Year in Industry,https://www.kcl.ac.uk/study/undergraduate/courses/natural-sciences-bsc-year-in-industry
10003645,UBSH4SSBU,International Management,https://www.kcl.ac.uk/study/undergraduate/courses/international-management-bsc
10003645,UBSR3KSRA,Nursing Studies with Registration as an Adult Nurse,https://www.kcl.ac.uk/study/undergraduate/courses/nursing-with-registration-as-an-adult-nurse-bsc
10003645,UBSR3KSRC,Nursing Studies with Registration as a Children's Nurse,https://www.kcl.ac.uk/study/undergraduate/courses/nursing-with-registration-as-a-childrens-nurse-bsc
10003645,UBSR3KSRD,Midwifery with Registration as a Midwife,https://www.kcl.ac.uk/study/undergraduate/courses/midwifery-with-registration-as-a-midwife-bsc
10003645,UBSR3KSRM,Nursing Studies with Registration as a Mental Health Nurse,https://www.kcl.ac.uk/study/undergraduate/courses/nursing-with-registration-as-a-mental-health-nurse-bsc
10003645,UBSR3MSPT,Physiotherapy,https://www.kcl.ac.uk/study/undergraduate/courses/physiotherapy-bsc
10003645,UMBB5MSMD,Medicine,https://www.kcl.ac.uk/study/undergraduate/courses/medicine-mbbs
10003645,UMBB6MSMD,Extended Medical Degree Programme,https://www.kcl.ac.uk/study/undergraduate/courses/extended-medical-degree-programme-mbbs
10003645,UMEH4CSBG,Biomedical Engineering,https://www.kcl.ac.uk/study/undergraduate/courses/biomedical-engineering-meng
10003645,UMEH4CSEK,Electronic Engineering,https://www.kcl.ac.uk/study/undergraduate/courses/electronic-engineering-meng
10003645,UMEH4CSMENG,General Engineering,https://www.kcl.ac.uk/study/undergraduate/courses/general-engineering-meng
10003645,UMPH4BSPR,Pharmacy,https://www.kcl.ac.uk/study/undergraduate/courses/pharmacy-mpharm
10003645,UMSH4CCBYI,Chemistry with Biomedicine with a Year in Industry,https://www.kcl.ac.uk/study/undergraduate/courses/chemistry-with-biomedicine-with-year-in-industry-msci
10003645,UMSH4CCHYI,Chemistry with a Year in Industry,https://www.kcl.ac.uk/study/undergraduate/courses/chemistry-with-year-in-industry-msci
10003645,UMSH4CJPHPI,Physics & Philosophy,https://www.kcl.ac.uk/study/undergraduate/courses/physics-and-philosophy-msci
10003645,UMSH4CMCH,Chemistry,https://www.kcl.ac.uk/study/undergraduate/courses/chemistry-msci
10003645,UMSH4CMPHTP,Physics with Theoretical Physics,https://www.kcl.ac.uk/study/undergraduate/courses/physics-with-theoretical-physics-msci
10003645,UMSH4CSCB,Chemistry with Biomedicine,https://www.kcl.ac.uk/study/undergraduate/courses/chemistry-with-biomedicine-msci
10003645,UMSH4CSCS,Computer Science,https://www.kcl.ac.uk/study/undergraduate/courses/computer-science-msci
10003645,UMSH4CSFI,Artificial Intelligence,https://www.kcl.ac.uk/study/undergraduate/courses/artificial-intelligence-msci
10003645,UMSH4CSMM,Mathematics,https://www.kcl.ac.uk/study/undergraduate/courses/mathematics-msci
10003645,UMSH4CSPH,Physics,https://www.kcl.ac.uk/study/undergraduate/courses/physics-msci
10003645,UMSH4CSSNL,Natural Sciences,https://www.kcl.ac.uk/study/undergraduate/courses/natural-sciences-msci
10003645,UMSH4MPHAC,Physics with Astrophysics & Cosmology,https://www.kcl.ac.uk/study/undergraduate/courses/physics-with-astrophysics-and-cosmology-msci
10003645,UMSH5CSHD,Mathematics with Year in Industry,https://www.kcl.ac.uk/study/undergraduate/courses/mathematics-with-year-in-industry-msci
