ukprn,university,kiscourseid,title,crseurl,foundation_year_available,placement_year,year_abroad,median_salary
10007794,University of Glasgow,HH56-2200,Electronics & Electrical Engineering,http://www.gla.ac.uk/undergraduate/degrees/electronics/,No,No,Yes,34000
10007794,University of Glasgow,J750-2200,Biomedical Engineering,http://www.gla.ac.uk/undergraduate/degrees/biomedicalengineering/,No,No,Yes,30500
10007794,University of Glasgow,L112-2308,Business Economics,http://www.gla.ac.uk/undergraduate/degrees/businesseconomics/,No,No,Yes,30000
10007794,University of Glasgow,L202A-2308,Politics with Quantitative Methods,https://www.gla.ac.uk/undergraduate/degrees/quantitativemethods/,No,No,Yes,32000
10007794,University of Glasgow,L250-2308,International Relations,https://www.gla.ac.uk/undergraduate/degrees/internationalrelations/,No,No,Yes,27000
10007794,University of Glasgow,L300-2308,Sociology,http://www.gla.ac.uk/undergraduate/degrees/sociology/,No,No,Yes,24000
10007794,University of Glasgow,L430-2308,Social & Public Policy,http://www.gla.ac.uk/undergraduate/degrees/publicpolicy/,No,No,Yes,26000
10007794,University of Glasgow,LL34-2312,Health & Social Policy,http://www.gla.ac.uk/undergraduate/degrees/healthsocialstudies/,No,No,Yes,26000
10007794,University of Glasgow,LM21-2306,Scots Law and International Relations,https://www.gla.ac.uk/undergraduate/degrees/scotslaw/,No,No,Yes,27000
10007794,University of Glasgow,LM21A-2306,Common Law and International Relations,https://www.gla.ac.uk/undergraduate/degrees/commonlaw/,No,No,Yes,27000
10007794,University of Glasgow,LM41-2306,Law/Social & Public Policy,http://www.gla.ac.uk/undergraduate/degrees/law/,No,No,Yes,26000
10007794,University of Glasgow,LN14-2310,Accountancy/Economics,http://www.gla.ac.uk/undergraduate/degrees/accountancy/,No,No,Yes,30000
10007794,University of Glasgow,LQ17-2000,Economics/Greek,http://www.gla.ac.uk/undergraduate/degrees/greek/,No,No,Yes,30000
10007794,University of Glasgow,LQ22-2000,Politics/Scottish Literature,http://www.gla.ac.uk/undergraduate/degrees/scottishliterature/,No,No,Yes,27000
10007794,University of Glasgow,LQC2-2000,Comparative Literature/Economics,http://www.gla.ac.uk/undergraduate/degrees/comparativeliterature/,No,No,Yes,30000
10007794,University of Glasgow,LR11-2034,Economics/French,http://www.gla.ac.uk/undergraduate/degrees/french/,No,Yes,Yes,30000
10007794,University of Glasgow,LR17-2034,Economics/Russian,http://www.gla.ac.uk/undergraduate/degrees/russian/,No,Yes,Yes,30000
10007794,University of Glasgow,LR22-2034,German/Politics,http://www.gla.ac.uk/undergraduate/degrees/german/,No,Yes,Yes,27000
10007794,University of Glasgow,LR24-2034,Politics/ Spanish,http://www.gla.ac.uk/undergraduate/degrees/spanish/,No,Yes,Yes,27000
10007794,University of Glasgow,LR29-2308,Central and East European Studies and International Relations,https://www.gla.ac.uk/undergraduate/degrees/centraleasteuropeanstudies/,No,No,Yes,27000
10007794,University of Glasgow,LV16-2000,Economics/Theology & Religious Studies,http://www.gla.ac.uk/undergraduate/degrees/theologyreligiousstudies/,No,No,Yes,30000
10007794,University of Glasgow,LVG3-2308,Economic and Social History and International Relations,https://www.gla.ac.uk/undergraduate/degrees/economicsocialhistory/,No,No,Yes,27000
10007794,University of Glasgow,LVJ1-2000,Sociology/Scottish History,http://www.gla.ac.uk/undergraduate/degrees/scottishhistory/,No,No,Yes,28000
10007794,University of Glasgow,LW14-2000,Economics/Theatre Studies,http://www.gla.ac.uk/undergraduate/degrees/theatrestudies/,No,No,Yes,30000
10007794,University of Glasgow,LW24-2000,Politics/Theatre Studies,http://www.gla.ac.uk/undergraduate/degrees/filmtelevisionstudies/,No,No,Yes,27000
10007794,University of Glasgow,M115-2306,Common Law,http://www.gla.ac.uk/undergraduate/degrees/commonlaw/,No,No,Yes,25000
10007794,University of Glasgow,N300-2342,Finance,https://www.gla.ac.uk/undergraduate/degrees/finance/,No,No,Yes,28000
10007794,University of Glasgow,NG3C-2208,Finance & Mathematics,http://www.gla.ac.uk/undergraduate/degrees/financemathematics/,No,No,Yes,29500
10007794,University of Glasgow,NG4C-2208,Accounting & Mathematics,http://www.gla.ac.uk/undergraduate/degrees/accountingmathematics/,No,No,Yes,29500
10007794,University of Glasgow,Q530-2000,Gaelic,http://www.gla.ac.uk/undergraduate/degrees/gaelic/,No,No,Yes,24000
10007794,University of Glasgow,QR63-2034,Italian/Latin,http://www.gla.ac.uk/undergraduate/degrees/italian/,No,No,Yes,24000
10007794,University of Glasgow,R900-2308,Central & East European Studies,http://www.gla.ac.uk/undergraduate/degrees/centraleasteuropeanstudies/,No,No,Yes,24000
10007794,University of Glasgow,V111-2000,Ancient History/History,http://www.gla.ac.uk/undergraduate/degrees/ancienthistory/,No,No,Yes,25000
10007794,University of Glasgow,W302-2005,Music,http://www.gla.ac.uk/undergraduate/degrees/musicbmus/,No,No,Yes,24000
10007794,University of Glasgow,X120-2351,Education Primary,http://www.gla.ac.uk/undergraduate/degrees/education/,No,No,No,32000
10007794,University of Glasgow,X123-2312,Primary Education,http://www.gla.ac.uk/undergraduate/degrees/primaryeducationtq/,No,No,No,32000
10007794,University of Glasgow,XL35-2354,Community Development,http://www.gla.ac.uk/undergraduate/degrees/communitydevelopment/,No,No,No,28000
