ukprn,university,kiscourseid,title,crseurl,foundation_year_available,placement_year,year_abroad,median_salary
10007768,University of Lancaster,000720,German Studies and Geography,http://www.lancs.ac.uk/study/undergraduate/courses/german-studies-and-geography-ba-hons-lr72/,No,Yes,Yes,23500
10007768,University of Lancaster,000720,German Studies and Geography,http://www.lancs.ac.uk/study/undergraduate/courses/german-studies-and-geography-ba-hons-lr72/,No,Yes,Yes,27000
10007768,University of Lancaster,000721,German Studies and History,http://www.lancs.ac.uk/study/undergraduate/courses/german-studies-and-history-ba-hons-rv21/,No,Yes,Yes,23500
10007768,University of Lancaster,000721,German Studies and History,http://www.lancs.ac.uk/study/undergraduate/courses/german-studies-and-history-ba-hons-rv21/,No,Yes,Yes,24000
10007768,University of Lancaster,000723,German Studies and Linguistics,http://www.lancs.ac.uk/study/undergraduate/courses/german-studies-and-linguistics-ba-hons-qr12/,No,Yes,Yes,23000
10007768,University of Lancaster,000723,German Studies and Linguistics,http://www.lancs.ac.uk/study/undergraduate/courses/german-studies-and-linguistics-ba-hons-qr12/,No,Yes,Yes,23500
10007768,University of Lancaster,000725,German Studies and Mathematics,http://www.lancs.ac.uk/study/undergraduate/courses/german-studies-and-mathematics-ba-hons-gr12/,No,Yes,Yes,29500
10007768,University of Lancaster,000725,German Studies and Mathematics,http://www.lancs.ac.uk/study/undergraduate/courses/german-studies-and-mathematics-ba-hons-gr12/,No,Yes,Yes,23500
10007768,University of Lancaster,000728,German Studies and Philosophy,http://www.lancs.ac.uk/study/undergraduate/courses/german-studies-and-philosophy-ba-hons-rv25/,No,Yes,Yes,23500
10007768,University of Lancaster,000729,German Studies and Politics,http://www.lancs.ac.uk/study/undergraduate/courses/german-studies-and-politics-ba-hons-rl22/,No,Yes,Yes,26500
10007768,University of Lancaster,000729,German Studies and Politics,http://www.lancs.ac.uk/study/undergraduate/courses/german-studies-and-politics-ba-hons-rl22/,No,Yes,Yes,23500
10007768,University of Lancaster,000732,German Studies and Spanish Studies,http://www.lancs.ac.uk/study/undergraduate/courses/german-studies-and-spanish-studies-ba-hons-rr24/,No,Yes,Yes,23500
10007768,University of Lancaster,000736,History,http://www.lancs.ac.uk/study/undergraduate/courses/history-ba-hons-v100/,No,No,No,24000
10007768,University of Lancaster,000743,History and International Relations,http://www.lancs.ac.uk/study/undergraduate/courses/history-and-international-relations-ba-hons-vl12/,No,No,No,26500
10007768,University of Lancaster,000743,History and International Relations,http://www.lancs.ac.uk/study/undergraduate/courses/history-and-international-relations-ba-hons-vl12/,No,No,No,24000
