ukprn,university,kiscourseid,title,crseurl,foundation_year_available,placement_year,year_abroad,median_salary
10005343,Queen's University Belfast,CRI-JS-SOC,Criminology and Sociology,https://www.qub.ac.uk/courses/undergraduate/criminology-sociology-ba-ml93,No,No,No,27000
10005343,Queen's University Belfast,CRI-JS-SPY,Criminology and Social Policy,https://www.qub.ac.uk/courses/undergraduate/criminology-social-policy-ba-ml94/#course,No,No,No,27000
10005343,Queen's University Belfast,CSC-BSC-DP,Data Science with Year of Professional Experience,https://www.qub.ac.uk/courses/undergraduate/data-science-year-professional-experience-bsc-g420/,No,Yes,No,25000
10005343,Queen's University Belfast,CSC-BSC-P,Computer Science with Professional Experience,https://www.qub.ac.uk/courses/undergraduate/2024/computer-science-professional-experience-bsc-g400/,No,Yes,No,32000
10005343,Queen's University Belfast,CSC-IT-P,Computing and Information Technology Incl Professional Experience,https://www.qub.ac.uk/courses/undergraduate/computing-information-technology-incl-professional-experience-bsc-gg45/,No,Yes,No,27000
10005343,Queen's University Belfast,CSC-ME-P,Computer Science (Undergraduate Masters including Professional Experience),https://www.qub.ac.uk/courses/undergraduate/computer-science-incl-professional-experience-meng-g405/,No,Yes,No,32000
10005343,Queen's University Belfast,CSC-MENG,Computer Science,https://www.qub.ac.uk/courses/undergraduate/computer-science-meng-g402/,No,No,No,32000
10005343,Queen's University Belfast,DEN-BDS-S,Dentistry,https://www.qub.ac.uk/courses/undergraduate/dentistry-bds-a200/,No,No,No,35000
10005343,Queen's University Belfast,DRA-BA-S,Drama,https://www.qub.ac.uk/courses/undergraduate/drama-ba-w400/,No,No,No,22000
10005343,Queen's University Belfast,DRA-JS-ENG,Drama and English,https://www.qub.ac.uk/courses/undergraduate/drama-english-ba-wq43,No,No,No,23000
10005343,Queen's University Belfast,ECE-ME-S,Environmental and Civil Engineering (with a Year in Industry),https://www.qub.ac.uk/courses/undergraduate/environmental-civil-engineering-year-industry-meng-h255/#overview,No,Yes,Yes,30500
10005343,Queen's University Belfast,ECE-MENG,Environmental and Civil Engineering,https://www.qub.ac.uk/courses/undergraduate/environmental-civil-engineering-meng-h252/,No,No,Yes,30500
10005343,Queen's University Belfast,ECO-BSC-S,Economics,https://www.qub.ac.uk/courses/undergraduate/economics-bsc-l100/,No,No,No,27000
10005343,Queen's University Belfast,ECO-JS-ACC,Economics and Accounting,https://www.qub.ac.uk/courses/undergraduate/economics-accounting-bsc-ln14/,No,No,No,27000
10005343,Queen's University Belfast,ECO-MM-FIN,Economics with Finance,https://www.qub.ac.uk/courses/undergraduate/economics-major-finance-bsc-l1n3/,No,No,No,27000
10005343,Queen's University Belfast,ECO-MM-FRH,Economics with French,https://www.qub.ac.uk/courses/undergraduate/economics-major-french-bsc-l1r1/,No,Yes,Yes,27000
10005343,Queen's University Belfast,ECO-MM-SPA,Economics with Spanish,https://www.qub.ac.uk/courses/undergraduate/economics-major-spanish-bsc-l1r4/,No,Yes,Yes,27000
10005343,Queen's University Belfast,ELE-BE-S,Electrical and Electronic Engineering (with sandwich year),https://www.qub.ac.uk/courses/undergraduate/electrical-electronic-engineering-sandwich-beng-h604/,No,Yes,No,31500
10005343,Queen's University Belfast,ELE-BENG,Electrical and Electronic Engineering,https://www.qub.ac.uk/courses/undergraduate/electrical-electronic-engineering-beng-h600/,No,No,No,31500
10005343,Queen's University Belfast,ELE-ME-S,Electrical and Electronic Engineering (Undergraduate Masters with sandwich year),https://www.qub.ac.uk/courses/undergraduate/electrical-electronic-engineering-sandwich-meng-h605/,No,Yes,No,31500
10005343,Queen's University Belfast,ELE-MENG,Electrical and Electronic Engineering (Undergraduate Masters),https://www.qub.ac.uk/courses/undergraduate/electrical-electronic-engineering-meng-h602/,No,No,No,31500
10005343,Queen's University Belfast,ENG-BA-CW,English with Creative Writing,https://www.qub.ac.uk/courses/undergraduate/english-creative-writing-ba-q3w8/#course,No,No,No,23000
10005343,Queen's University Belfast,ENG-BA-S,English,https://www.qub.ac.uk/courses/undergraduate/english-ba-q300,No,No,No,23000
10005343,Queen's University Belfast,ENG-JS-FLM,English and Film Studies,https://www.qub.ac.uk/courses/undergraduate/english-film-studies-ba-qw36,No,No,No,23000
10005343,Queen's University Belfast,ENG-JS-FRH,English and French,https://www.qub.ac.uk/courses/undergraduate/english-french-ba-qr31,No,No,Yes,23000
10005343,Queen's University Belfast,ENG-JS-IRC,English and Irish,https://www.qub.ac.uk/courses/undergraduate/english-irish-ba-qq53,No,No,No,23000
10005343,Queen's University Belfast,ENG-JS-LNG,English and Linguistics,https://www.qub.ac.uk/courses/undergraduate/english-linguistics-ba-qq31,No,No,No,23000
10005343,Queen's University Belfast,ENG-JS-MHY,English and History,https://www.qub.ac.uk/courses/undergraduate/english-history-ba-qv31,No,No,No,23000
10005343,Queen's University Belfast,ENG-JS-PHL,English and Philosophy,https://www.qub.ac.uk/courses/undergraduate/english-philosophy-ba-qv35,No,No,No,23000
10005343,Queen's University Belfast,ENG-JS-POL,English and Politics,https://www.qub.ac.uk/courses/undergraduate/english-politics-ba-ql32,No,No,No,24000
10005343,Queen's University Belfast,ENG-JS-SOC,English and Sociology,https://www.qub.ac.uk/courses/undergraduate/english-sociology-ba-ql33,No,No,No,27000
10005343,Queen's University Belfast,ENG-JS-SPA,English and Spanish,https://www.qub.ac.uk/courses/undergraduate/english-spanish-ba-qr34,No,No,No,23000
10005343,Queen's University Belfast,EUR-MPLAN,European Planning,https://www.qub.ac.uk/courses/undergraduate/european-planning-mplan-k490/,No,Yes,Yes,21000
10005343,Queen's University Belfast,EVM-BSC-P,Environmental Management (with Professional Studies),https://www.qub.ac.uk/courses/undergraduate/environmental-management-bsc-f854/,No,Yes,No,25000
10005343,Queen's University Belfast,EVM-BSC-S,Environmental Management,https://www.qub.ac.uk/courses/undergraduate/environmental-management-bsc-f850/,No,No,No,25000
10005343,Queen's University Belfast,EVP-BSC-PD,"Planning, Environment and Development",https://www.qub.ac.uk/courses/undergraduate/planning-environment-development-bsc-k430/,No,Yes,No,21000
10005343,Queen's University Belfast,FDQ-BSC-N,Food Science and Nutrition,https://www.qub.ac.uk/courses/undergraduate/food-science-nutrition-bsc-db6k/#overview,No,No,No,28000
10005343,Queen's University Belfast,FDQ-N-P,Food Science and Nutrition with Professional Studies,https://www.qub.ac.uk/courses/undergraduate/food-science-nutrition-msci-bd46/#course,No,Yes,No,28000
10005343,Queen's University Belfast,FIN-BSC-P,Finance with a Year in Industry,https://www.qub.ac.uk/courses/undergraduate/finance-year-industry-bsc-n300/#overview,No,Yes,No,27000
10005343,Queen's University Belfast,FIN-BSC-RI,Financial Risk Management with a Year in Industry,https://www.qub.ac.uk/courses/undergraduate/2024/financial-risk-management-bsc-n390/,No,Yes,No,27000
10005343,Queen's University Belfast,FLM-BA-FP,Film Studies and Production,https://www.qub.ac.uk/courses/undergraduate/film-studies-production-ba-w600/,No,No,No,21000
10005343,Queen's University Belfast,FMT-BA-S,Film and Theatre Making,https://www.qub.ac.uk/courses/undergraduate/film-theatre-making-ba-ww65/,No,No,No,21000
10005343,Queen's University Belfast,FQS-MSCI-F,Food Science and Nutrition with Professional Studies,https://www.qub.ac.uk/courses/undergraduate/food-science-nutrition-msci-db64/#overview,No,Yes,No,28000
10005343,Queen's University Belfast,FRH-BA-S,French,https://www.qub.ac.uk/courses/undergraduate/french-ba-r120/,No,No,Yes,23000
10005343,Queen's University Belfast,FRH-JS-INR,French and International Relations,https://www.qub.ac.uk/courses/undergraduate/french-international-relations-ba-rlc2/,No,No,Yes,24000
10005343,Queen's University Belfast,FRH-JS-IRC,French and Irish,https://www.qub.ac.uk/courses/undergraduate/french-irish-ba-qr51,No,No,Yes,23000
10005343,Queen's University Belfast,FRH-JS-MHY,French and History,https://www.qub.ac.uk/courses/undergraduate/french-history-ba-rv11,No,No,Yes,23000
10005343,Queen's University Belfast,FRH-JS-POL,French and Politics,https://www.qub.ac.uk/courses/undergraduate/french-politics-ba-rl12,No,No,Yes,24000
10005343,Queen's University Belfast,FRH-JS-PRT,French and Portuguese,https://www.qub.ac.uk/courses/undergraduate/french-portuguese-ba-rr15,No,No,Yes,23000
10005343,Queen's University Belfast,FRH-JS-SPA,French and Spanish,https://www.qub.ac.uk/courses/undergraduate/french-spanish-ba-rr14,No,No,Yes,23000
10005343,Queen's University Belfast,GEO-BA-SH,Geography,https://www.qub.ac.uk/courses/undergraduate/geography-ba-l800/,No,No,No,26000
10005343,Queen's University Belfast,GEO-BSC-LN,Geography with a Language,https://www.qub.ac.uk/courses/undergraduate/geography-language-bsc-f8rx/#overview,No,No,Yes,23000
10005343,Queen's University Belfast,GEO-BSC-S,Geography,https://www.qub.ac.uk/courses/undergraduate/geography-bsc-f800/,No,No,No,26000
10005343,Queen's University Belfast,IBU-MM-FRH,International Business with French,https://www.qub.ac.uk/courses/undergraduate/international-business-major-french-bsc-n1r1/,No,No,Yes,26000
10005343,Queen's University Belfast,IBU-MM-GER,International Business with German,https://www.qub.ac.uk/courses/undergraduate/international-business-major-german-bsc-n2r2,No,No,Yes,26000
10005343,Queen's University Belfast,IBU-MM-MAN,International Business with Mandarin,https://www.qub.ac.uk/courses/undergraduate/international-business-major-mandarin-bsc-n1r9,No,No,Yes,26000
10005343,Queen's University Belfast,IBU-MM-POR,International Business with Portuguese,https://www.qub.ac.uk/courses/undergraduate/international-business-major-portuguese-bsc-n2r5/,No,No,Yes,26000
10005343,Queen's University Belfast,IBU-MM-SPA,International Business with Spanish,http://www.qub.ac.uk/courses/undergraduate/international-business-major-spanish-bsc-n1r4/,No,No,Yes,26000
10005343,Queen's University Belfast,INR-BA-S,International Relations,https://www.qub.ac.uk/courses/undergraduate/international-relations-conflict-studies-ba-l253/#overview,No,No,No,24000
10005343,Queen's University Belfast,INR-JS-IRS,International Relations and Irish,https://www.qub.ac.uk/courses/undergraduate/international-relations-irish-ba-lqf5/,No,No,No,24000
10005343,Queen's University Belfast,INR-JS-POL,International Relations and Politics,https://www.qub.ac.uk/courses/undergraduate/international-relations-politics-ba-l290/,No,No,No,24000
10005343,Queen's University Belfast,INR-JS-SPA,International Relations and Spanish,https://www.qub.ac.uk/courses/undergraduate/international-relations-spanish-ba-lrf4/,No,No,Yes,24000
10005343,Queen's University Belfast,IRC-BA-S,Irish,https://www.qub.ac.uk/courses/undergraduate/irish-ba-q504/,No,No,No,23000
10005343,Queen's University Belfast,IRC-JS-MHY,Irish and History,https://www.qub.ac.uk/courses/undergraduate/irish-history-ba-qv51,No,No,No,23000
10005343,Queen's University Belfast,IRC-JS-POL,Irish and Politics,https://www.qub.ac.uk/courses/undergraduate/irish-politics-ba-ql52,No,No,No,24000
10005343,Queen's University Belfast,IRC-JS-SPA,Irish and Spanish,https://www.qub.ac.uk/courses/undergraduate/irish-spanish-ba-qr54,No,No,Yes,23000
10005343,Queen's University Belfast,LAW-LLB-S,Law,https://www.qub.ac.uk/courses/undergraduate/law-llb-m100/#course,No,No,No,24000
10005343,Queen's University Belfast,LAW-LLB-SS,Law Senior Status,https://www.qub.ac.uk/courses/undergraduate/law-senior-status-llb-m101/#course,No,No,No,24000
10005343,Queen's University Belfast,LAW-MM-FRH,Law with French,https://www.qub.ac.uk/courses/undergraduate/law-major-french-llb-m2r1/#course,No,No,Yes,24000
10005343,Queen's University Belfast,LAW-MM-PLT,Law with Politics,https://www.qub.ac.uk/courses/undergraduate/law-major-politics-llb-m1l2/#course,No,No,No,24000
10005343,Queen's University Belfast,LAW-MM-SPA,Law with Spanish,https://www.qub.ac.uk/courses/undergraduate/law-major-spanish-llb-m2r4/#course,No,No,Yes,24000
10005343,Queen's University Belfast,MAP-BA-S,Music and Audio Production,https://www.qub.ac.uk/courses/undergraduate/music-audio-production-ba-w374/,No,No,No,19000
10005343,Queen's University Belfast,MCB-BSC-P,Microbiology with Professional Studies,https://www.qub.ac.uk/courses/undergraduate/microbiology-bsc-c504/,No,Yes,No,26000
10005343,Queen's University Belfast,MCB-BSC-S,Microbiology,https://www.qub.ac.uk/courses/undergraduate/microbiology-bsc-c500/,No,No,No,26000
10005343,Queen's University Belfast,MCB-MSCI-P,Microbiology with Professional Studies (Undergraduate Masters),https://www.qub.ac.uk/courses/undergraduate/microbiology-msci-c505/,No,Yes,No,26000
10005343,Queen's University Belfast,MCB-MSCI-S,Microbiology (Undergraduate Masters),https://www.qub.ac.uk/courses/undergraduate/microbiology-msci-c502/,No,No,No,26000
10005343,Queen's University Belfast,MDC-BSC-I,Medicinal Chemistry with a Year in Industry,https://www.qub.ac.uk/courses/undergraduate/medicinal-chemistry-year-industry-bsc-f154/#overview,No,Yes,No,26000
10005343,Queen's University Belfast,MDC-BSC-S,Medicinal Chemistry,https://www.qub.ac.uk/courses/undergraduate/medicinal-chemistry-bsc-f150/#course,No,No,No,26000
10005343,Queen's University Belfast,MDC-MCHE,Medicinal Chemistry,https://www.qub.ac.uk/courses/undergraduate/medicinal-chemistry-mchem-f15a/#course,No,No,No,26000
10005343,Queen's University Belfast,MDC-MCHE-I,Medicinal Chemistry with a Year in Industry,https://www.qub.ac.uk/courses/undergraduate/medicinal-chemistry-year-industry-mchem-f15c/#overview,No,Yes,No,26000
10005343,Queen's University Belfast,MEE-BE-S,Mechanical Engineering (with sandwich year),https://www.qub.ac.uk/courses/undergraduate/mechanical-engineering-sandwich-beng-h304/,No,Yes,No,30500
10005343,Queen's University Belfast,MEE-BENG,Mechanical Engineering,https://www.qub.ac.uk/courses/undergraduate/mechanical-engineering-beng-h300/,No,No,No,30500
10005343,Queen's University Belfast,MEE-ME-P,Mechanical Engineering (Undergraduate Masters with sandwich year),https://www.qub.ac.uk/courses/undergraduate/mechanical-engineering-sandwich-meng-h305/,No,Yes,No,30500
10005343,Queen's University Belfast,MEE-MENG,Mechanical Engineering (Undergraduate Masters),https://www.qub.ac.uk/courses/undergraduate/mechanical-engineering-meng-h303/,No,No,No,30500
10005343,Queen's University Belfast,MHY-BA-S,History,https://www.qub.ac.uk/courses/undergraduate/history-ba-v140/,No,No,No,22500
10005343,Queen's University Belfast,MHY-JS-INR,History and International Relations,https://www.qub.ac.uk/courses/undergraduate/history-international-relations-ba-lv21/,No,No,No,24000
10005343,Queen's University Belfast,MHY-JS-PHL,History and Philosophy,http://www.qub.ac.uk/courses/undergraduate/history-philosophy-ba-vv1m/,No,No,No,22500
10005343,Queen's University Belfast,MHY-JS-POL,History and Politics,http://www.qub.ac.uk/courses/undergraduate/history-politics-ba-vl12/,No,No,No,24000
10005343,Queen's University Belfast,MHY-JS-SOC,History and Sociology,http://www.qub.ac.uk/courses/undergraduate/history-sociology-ba-vl13/,No,No,No,27000
10005343,Queen's University Belfast,MHY-JS-SPA,History and Spanish,http://www.qub.ac.uk/courses/undergraduate/history-spanish-ba-rv41/,No,No,Yes,23000
10005343,Queen's University Belfast,MMTH-UM-SR,Mathematics and Statistics & Operational Research (Undergraduate Masters),https://www.qub.ac.uk/courses/undergraduate/mathematics-statistics-op-research-mmath-ggc3/,No,No,No,25000
10005343,Queen's University Belfast,MPF-BA-S,Music Performance,https://www.qub.ac.uk/courses/undergraduate/music-performance-ba-w310/,No,No,No,19000
10005343,Queen's University Belfast,MPHY-UM-AP,Physics with Astro-Physics (Undergraduate Masters),https://www.qub.ac.uk/courses/undergraduate/physics-astrophysics-mphys-f3fm/,No,No,No,28000
10005343,Queen's University Belfast,MPHY-UM-F,Physics with French (Undergraduate Masters),https://www.qub.ac.uk/courses/undergraduate/physics-french-mphys-f3rc/,No,No,Yes,28000
10005343,Queen's University Belfast,MPHY-UM-MD,Physics with Medical Applications (Undergraduate Masters),https://www.qub.ac.uk/courses/undergraduate/physics-medical-applications-mphys-f3bx/,No,No,No,28000
10005343,Queen's University Belfast,MPHY-UM-SP,Physics with Spanish (Undergraduate Masters),https://www.qub.ac.uk/courses/undergraduate/physics-spanish-mphys-f3rq/,No,No,Yes,28000
10005343,Queen's University Belfast,MRB-MSCI-P,Marine Biology with Professional Studies (Undergraduate Masters),https://www.qub.ac.uk/courses/undergraduate/marine-biology-msci-c165/,No,Yes,No,26000
10005343,Queen's University Belfast,MRB-MSCI-S,Marine Biology (Undergraduate Masters),https://www.qub.ac.uk/courses/undergraduate/marine-biology-msci-c162/,No,No,No,26000
10005343,Queen's University Belfast,MRN-BSC-P,Marine Biology with Professional Studies,https://www.qub.ac.uk/courses/undergraduate/marine-biology-bsc-c164/,No,Yes,No,26000
10005343,Queen's University Belfast,MRN-BSC-S,Marine Biology,https://www.qub.ac.uk/courses/undergraduate/marine-biology-bsc-c160/,No,No,No,26000
10005343,Queen's University Belfast,MTH-BSC-F,Mathematics with French,https://www.qub.ac.uk/courses/undergraduate/mathematics-french-bsc-g1r1/#overview,No,No,Yes,25000
10005343,Queen's University Belfast,MTH-BSC-FN,Mathematics with Finance,https://www.qub.ac.uk/courses/undergraduate/mathematics-finance-bsc-g1n3/,No,No,No,25000
10005343,Queen's University Belfast,MTH-BSC-S,Mathematics,https://www.qub.ac.uk/courses/undergraduate/mathematics-bsc-g100/,No,No,No,25000
10005343,Queen's University Belfast,MTH-BSC-SP,Mathematics with Spanish,https://www.qub.ac.uk/courses/undergraduate/mathematics-spanish-bsc-g1r4/#overview,No,No,Yes,25000
10005343,Queen's University Belfast,MTH-JS-CSC,Mathematics and Computer Science,https://www.qub.ac.uk/courses/undergraduate/mathematics-computer-science-bsc-gg41,No,No,No,25000
10005343,Queen's University Belfast,MTH-JS-SOR,Mathematics and Statistics & Operational Research,https://www.qub.ac.uk/courses/undergraduate/mathematics-statistics-op-research-bsc-gg13,No,No,No,25000
10005343,Queen's University Belfast,MTH-MMTH,Mathematics (Undergraduate Masters),https://www.qub.ac.uk/courses/undergraduate/mathematics-mmath-g103/,No,No,No,25000
10005343,Queen's University Belfast,MTH-UM-CSC,Mathematics and Computer Science (Undergraduate Masters),https://www.qub.ac.uk/courses/undergraduate/mathematics-computer-science-msci-ggk1,No,No,No,25000
10005343,Queen's University Belfast,MUS-BA-MSD,Music and Sound Design,https://www.qub.ac.uk/courses/undergraduate/music-sound-design-ba-w371/,No,No,No,19000
10005343,Queen's University Belfast,MUS-BM-S,Music,https://www.qub.ac.uk/courses/undergraduate/music-bmus-w302/,No,No,No,19000
10005343,Queen's University Belfast,MUS-BSC-AE,Audio Engineering,https://www.qub.ac.uk/courses/undergraduate/audio-engineering-bsc-j930/,No,No,No,30500
10005343,Queen's University Belfast,NAM-BSC-AU,Professional Nursing (Adult Nursing),https://www.qub.ac.uk/courses/undergraduate/professional-nursing-adult-nursing-bsc-b740/#course,No,No,No,25000
10005343,Queen's University Belfast,NAM-BSC-CY,Professional Nursing (Children and Young People),https://www.qub.ac.uk/courses/undergraduate/professional-nursing-children-young-people-bsc-b730/#course,No,No,No,25500
10005343,Queen's University Belfast,NAM-BSC-LE,Professional Nursing (Learning Disabilities Nursing),https://www.qub.ac.uk/courses/undergraduate/professional-nursing-learning-disabilities-nursing-bsc-b761/#course,No,No,No,26000
10005343,Queen's University Belfast,NAM-BSC-M,Midwifery,https://www.qub.ac.uk/courses/undergraduate/midwifery-bsc-b720/#course,No,No,No,25000
10005343,Queen's University Belfast,NAM-BSC-MN,Professional Nursing (Mental Health Nursing),https://www.qub.ac.uk/courses/undergraduate/professional-nursing-mental-health-nursing-bsc-b760/#overview,No,No,No,27000
10005343,Queen's University Belfast,PHL-BA-S,Philosophy,http://www.qub.ac.uk/courses/undergraduate/philosophy-ba-v500/,No,No,No,22500
10005343,Queen's University Belfast,PHL-JS-POL,Philosophy and Politics,http://www.qub.ac.uk/courses/undergraduate/philosophy-politics-ba-vlm2/,No,No,No,24000
10005343,Queen's University Belfast,PHY-BSC-S,Physics,https://www.qub.ac.uk/courses/undergraduate/physics-bsc-f300/,No,No,No,28000
