ukprn,kiscourseid,title,crseurl
10006842,BVSC_VS,Veterinary Science,https://www.liverpool.ac.uk/courses/2025/veterinary-science-bvsc
10006842,BVSc_VtScF,Foundation to Health and Veterinary Studies (Veterinary Science),https://www.liverpool.ac.uk/courses/2025/foundation-to-human-and-animal-health-professions-veterinary-science-year-0#course-overview
10006842,B_DS,Dental Surgery,https://www.liverpool.ac.uk/courses/2025/dental-surgery-bds
10006842,B_NURS,Nursing,https://www.liverpool.ac.uk/courses/2025/nursing-bn-hons
10006842,FHS_BDSF,Foundation to Health and Veterinary Studies (Dentistry),https://www.liverpool.ac.uk/courses/2025/foundation-to-human-and-animal-health-professions-dentistry-year-0#course-overview
10006842,LLB_LBS,Law with Business,https://www.liverpool.ac.uk/courses/2025/law-with-business-llb-hons#course-overview
10006842,LLB_LC,Law with Criminology,https://www.liverpool.ac.uk/courses/2025/law-with-criminology-llb-hons
10006842,LLB_LP,Law with Philosophy,https://www.liverpool.ac.uk/courses/2025/law-with-philosophy-llb-hons
10006842,LLB_LW,Law,https://www.liverpool.ac.uk/courses/2025/law-llb-hons
10006842,LLB_LW4,Law with a Year Abroad,https://www.liverpool.ac.uk/courses/2025/law-with-a-year-abroad-llb-hons
10006842,LLB_TLAWPO,Law with Politics,https://www.liverpool.ac.uk/courses/2025/law-with-politics-llb-hons#course-overview
10006842,MBCHB_HL,Medicine,https://www.liverpool.ac.uk/courses/2025/medicine-and-surgery-mbchb
10006842,MBChBF,Foundation to Health and Veterinary Studies (Medicine),https://www.liverpool.ac.uk/courses/2025/foundation-to-human-and-animal-health-professions-medicine-year-0#course-overview
10006842,MBIO_AHBOI,Anatomy and Human Biology (4 Years),https://www.liverpool.ac.uk/courses/2025/anatomy-and-human-biology-mbiol
10006842,MBIO_BIOHI,Biochemistry,https://www.liverpool.ac.uk/courses/2025/biochemistry-mbiol
10006842,MBIO_BIOLI,Biological Sciences (4 Years),https://www.liverpool.ac.uk/courses/2025/biological-sciences-mbiol
10006842,MBIO_BIOMI,Biomedical Sciences (4 Years),https://www.liverpool.ac.uk/courses/2025/biomedical-sciences-mbiol
10006842,MBIO_MICRI,Microbiology and Infection,https://www.liverpool.ac.uk/courses/2025/microbiology-and-infection-mbiol
10006842,MBIO_PHARI,Pharmacology (4 Years),https://www.liverpool.ac.uk/courses/2025/pharmacology-mbiol
10006842,MBIO_ZOOI,Zoology (4 Years),https://www.liverpool.ac.uk/courses/2025/zoology-mbiol
10006842,MCHEM_CA,Chemistry with a Year Abroad,https://www.liverpool.ac.uk/courses/2025/chemistry-with-a-year-abroad-mchem
10006842,MCHEM_CHEM,Chemistry (4 Years),https://www.liverpool.ac.uk/courses/2025/chemistry-mchem
10006842,MCHEM_CRI,Chemistry with Research in Industry,https://www.liverpool.ac.uk/courses/2025/chemistry-with-research-in-industry-mchem
10006842,MCHEM_MCP,Medicinal Chemistry with Pharmacology,https://www.liverpool.ac.uk/courses/2025/medicinal-chemistry-with-pharmacology-mchem
10006842,MCHEM_MCPA,Medicinal Chemistry with Pharmacology with a Year Abroad,https://www.liverpool.ac.uk/courses/2025/medicinal-chemistry-with-pharmacology-with-a-year-abroad-mchem
10006842,MENG_AE,Aerospace Engineering,https://www.liverpool.ac.uk/courses/2025/aerospace-engineering-meng
10006842,MENG_AEI,Aerospace Engineering with a Year in Industry,https://www.liverpool.ac.uk/courses/2025/aerospace-engineering-with-a-year-in-industry-meng
