ukprn,kiscourseid,title,crseurl
10007795,B119,"Human Physiology, Physical Activity and Health",https://courses.leeds.ac.uk/202526/j545/human-physiology-physical-activity-health-mbiol-bsc
10007795,B140,Neuroscience,https://courses.leeds.ac.uk/202526/3539/neuroscience-bsc
10007795,B149,Neuroscience,https://courses.leeds.ac.uk/202526/g269/neuroscience-mbiol-bsc
10007795,B210,Pharmacology A,https://courses.leeds.ac.uk/202526/3560/pharmacology-bsc
10007795,B219,Pharmacology A,https://courses.leeds.ac.uk/202526/g270/pharmacology-mbiol-bsc
10007795,B400,Nutrition,https://courses.leeds.ac.uk/202526/f666/nutrition-bsc
10007795,B401,Nutrition,https://courses.leeds.ac.uk/202526/i258/nutrition-msci-bsc
10007795,B61A,Audiology,https://courses.leeds.ac.uk/202526/j568/audiology-bsc
10007795,B700,Nursing - Adult,https://courses.leeds.ac.uk/202526/h820/nursing-adult-bsc
10007795,B720,Midwifery,https://courses.leeds.ac.uk/202526/h824/midwifery-blended-learning-bsc
10007795,B730,Nursing (Child),https://courses.leeds.ac.uk/202526/h819/nursing-child-bsc
10007795,B760,Nursing (Mental Health),https://courses.leeds.ac.uk/202526/h818/nursing-mental-health-bsc
10007795,B810,Healthcare Science - Cardiac Physiology,https://courses.leeds.ac.uk/202526/i104/healthcare-science-cardiac-physiology-bsc
10007795,B821,Diagnostic Radiography,https://courses.leeds.ac.uk/202526/i102/diagnostic-radiography-bsc
10007795,B825,Medical Ultrasound (Sonography),https://courses.leeds.ac.uk/202526/j755/medical-ultrasound-sonography-bsc
10007795,BCF0,Natural Sciences,https://courses.leeds.ac.uk/202526/f440/natural-sciences-bsc-mnatsc
10007795,BCF1,Natural Sciences,https://courses.leeds.ac.uk/202526/f068/natural-sciences-bsc
10007795,BCF2,Natural Sciences (with Industrial Experience),https://courses.leeds.ac.uk/i039/natural-sciences-with-industrial-experience-mnatsc-bsc
10007795,BCF3,Natural Sciences (International),https://courses.leeds.ac.uk/j071/natural-sciences-international-mnatsc-bsc
10007795,BCF4,Natural Sciences (with Industrial Experience),https://courses.leeds.ac.uk/i676/natural-sciences-with-industrial-experience-bsc
10007795,BCF5,Natural Sciences (International),https://courses.leeds.ac.uk/g218/natural-sciences-international-bsc
10007795,BFY0,Business Studies with Foundation Year,https://courses.leeds.ac.uk/202526/g150/business-studies-with-foundation-year-bsc
10007795,C100,Biology,https://courses.leeds.ac.uk/202526/3165/biology-bsc
10007795,C109,Biology,https://courses.leeds.ac.uk/202526/g259/biology-mbiol-bsc
10007795,C180,Ecology and Conservation Biology,https://courses.leeds.ac.uk/202526/i077/ecology-and-conservation-biology-bsc
10007795,C189,Ecology and Conservation Biology,https://courses.leeds.ac.uk/202526/i078/ecology-and-conservation-biology-mbiol-bsc
10007795,C300,Zoology,https://courses.leeds.ac.uk/202526/3690/zoology-bsc
10007795,C309,Zoology,https://courses.leeds.ac.uk/202526/g273/zoology-mbiol-bsc
10007795,C400,Genetics,https://courses.leeds.ac.uk/202526/3360/genetics-bsc
10007795,C409,Genetics,https://courses.leeds.ac.uk/202526/g261/genetics-mbiol-bsc
10007795,C500,Microbiology,https://courses.leeds.ac.uk/202526/3500/microbiology-bsc
10007795,C509,Microbiology,https://courses.leeds.ac.uk/202526/g266/microbiology-mbiol-bsc
10007795,C601,Sport and Exercise Sciences,https://courses.leeds.ac.uk/202526/f003/sport-and-exercise-sciences-bsc
10007795,C700,Biochemistry,https://courses.leeds.ac.uk/202526/3130/biochemistry-bsc
10007795,C701,Biological Sciences,https://courses.leeds.ac.uk/202526/e997/biological-sciences-bsc
10007795,C709,Biochemistry,https://courses.leeds.ac.uk/202526/g257/biochemistry-mbiol-bsc
10007795,C719,Biological Sciences,https://courses.leeds.ac.uk/202526/g258/biological-sciences-mbiol-bsc
10007795,C800,Psychology,https://courses.leeds.ac.uk/202526/3670/psychology-bsc
10007795,C812,Psychology with Education,https://courses.leeds.ac.uk/202526/i427/psychology-with-education-bsc
10007795,C910,Biological Sciences (Biotechnology with Enterprise),https://courses.leeds.ac.uk/202526/g377/biological-sciences-biotechnology-with-enterprise-bsc
10007795,C911,Biological Sciences (Biotechnology with Enterprise),https://courses.leeds.ac.uk/202526/g378/biological-sciences-biotechnology-with-enterprise-mbiol-bsc
10007795,CFG0,Interdisciplinary Science Foundation,https://courses.leeds.ac.uk/202526/3430/interdisciplinary-science-with-foundation-year-bsc
10007795,CV15,Biology and History and Philosophy of Science,https://courses.leeds.ac.uk/202526/4028/biology-and-history-and-philosophy-of-science-bsc
10007795,D610,Food Science,https://courses.leeds.ac.uk/202526/3335/food-science-bsc
10007795,D611,Food Science,https://courses.leeds.ac.uk/202526/i254/food-science-msci-bsc
10007795,DB64,Food Science and Nutrition,https://courses.leeds.ac.uk/202526/g414/food-science-and-nutrition-bsc
10007795,DB65,Food Science and Nutrition,https://courses.leeds.ac.uk/202526/i256/food-science-and-nutrition-msci-bsc
10007795,F100,Chemistry,https://courses.leeds.ac.uk/202526/3220/chemistry-bsc
10007795,F103,Chemistry,https://courses.leeds.ac.uk/202526/f422/chemistry-mchem-bsc
10007795,F105,Chemistry with a Year in Industry,https://courses.leeds.ac.uk/202526/f423/chemistry-with-a-year-in-industry-mchem-bsc
10007795,F107,Chemistry with Study Abroad,https://courses.leeds.ac.uk/i114/chemistry-with-study-abroad-mchem-bsc
10007795,F150,Medicinal Chemistry,https://courses.leeds.ac.uk/202526/3497/medicinal-chemistry-bsc
10007795,F153,Medicinal Chemistry,https://courses.leeds.ac.uk/202526/f428/medicinal-chemistry-mchem-bsc
10007795,F154,Medicinal Chemistry with a Year in Industry,https://courses.leeds.ac.uk/202526/f429/medicinal-chemistry-with-a-year-in-industry-mchem-bsc
10007795,F156,Medicinal Chemistry with Study Abroad,https://courses.leeds.ac.uk/i208/medicinal-chemistry-with-study-abroad-mchem-bsc
10007795,F1GC,Chemistry and Mathematics,https://courses.leeds.ac.uk/i040/chemistry-and-mathematics-mchem-bsc
10007795,F300,Physics,https://courses.leeds.ac.uk/202526/3580/physics-bsc
10007795,F302,Physics,https://courses.leeds.ac.uk/202526/f332/physics-mphys-bsc
10007795,F303,Physics (Industrial),https://courses.leeds.ac.uk/3631/physics-industrial-bsc
10007795,F304,Physics (International),https://courses.leeds.ac.uk/g976/physics-international-bsc
10007795,F305,Physics (Industrial),https://courses.leeds.ac.uk/g512/physics-industrial-mphys-bsc
10007795,F306,Physics (International),https://courses.leeds.ac.uk/g380/physics-international-mphys-bsc
10007795,F340,Theoretical Physics,https://courses.leeds.ac.uk/202526/f400/theoretical-physics-mphys-bsc
10007795,F342,Theoretical Physics (Industrial),https://courses.leeds.ac.uk/g898/theoretical-physics-industrial-mphys-bsc
10007795,F343,Theoretical Physics (International),https://courses.leeds.ac.uk/g383/theoretical-physics-international-mphys-bsc
10007795,F3F1,Physics with Astrophysics (International),https://courses.leeds.ac.uk/g381/physics-with-astrophysics-international-mphys-bsc
10007795,F3F2,Physics with Astrophysics (Industrial),https://courses.leeds.ac.uk/i587/physics-with-astrophysics-industrial-mphys-bsc
10007795,F3F5,Physics with Astrophysics,https://courses.leeds.ac.uk/202526/3600/physics-with-astrophysics-bsc
10007795,F3F7,Physics with Astrophysics (Industrial),https://courses.leeds.ac.uk/3632/physics-with-astrophysics-industrial-bsc
10007795,F3F8,Physics with Astrophysics (International),https://courses.leeds.ac.uk/g977/physics-with-astrophysics-international-bsc
10007795,F3FM,Physics with Astrophysics,https://courses.leeds.ac.uk/202526/f334/physics-with-astrophysics-mphys-bsc
10007795,F3K0,Theoretical Physics,https://courses.leeds.ac.uk/202526/3686/theoretical-physics-bsc
10007795,F3K2,Theoretical Physics (Industrial),https://courses.leeds.ac.uk/g959/theoretical-physics-industrial-bsc
10007795,F3K3,Theoretical Physics (International),https://courses.leeds.ac.uk/g978/theoretical-physics-international-bsc
10007795,F600,Geology,https://courses.leeds.ac.uk/202526/i683/geology-bsc
10007795,F640,Geophysical and Atmospheric Sciences,https://courses.leeds.ac.uk/202526/j932/geophysical-and-atmospheric-sciences-bsc
10007795,F645,Environmental Geoscience,https://courses.leeds.ac.uk/202526/j931/environmental-geoscience-bsc
10007795,F7M0,Sustainability and Environmental Management,https://courses.leeds.ac.uk/202526/g004/sustainability-and-environmental-management-bsc
10007795,F800,Geography,https://courses.leeds.ac.uk/202526/3380/geography-bsc
10007795,F851,Environmental Science,https://courses.leeds.ac.uk/202526/3314/environmental-science-bsc
10007795,FG11,Chemistry and Mathematics,https://courses.leeds.ac.uk/4187/chemistry-and-mathematics-bsc
10007795,FG80,Geography with Environmental Maths,https://courses.leeds.ac.uk/202526/i073/geography-with-environmental-mathematics-bsc
10007795,FN8C,Environment and Business,https://courses.leeds.ac.uk/202526/a467/environment-and-business-ba
10007795,G100,Mathematics,https://courses.leeds.ac.uk/202526/3440/mathematics-bsc
10007795,G101,Mathematics,https://courses.leeds.ac.uk/202526/f417/mathematics-mmath-bsc
10007795,G1N3,Financial Mathematics,https://courses.leeds.ac.uk/202526/g139/financial-mathematics-bsc
10007795,G200,Data Science,https://courses.leeds.ac.uk/202526/j747/data-science-bsc
10007795,G400,Computer Science,https://courses.leeds.ac.uk/202526/3260/computer-science-bsc
10007795,G402,Computer Science,https://courses.leeds.ac.uk/202526/f919/computer-science-meng-bsc
10007795,G403,Computer Science (Industrial),https://courses.leeds.ac.uk/g098/computer-science-industrial-meng-bsc
10007795,G406,Computer Science (Industrial),https://courses.leeds.ac.uk/3262/computer-science-industrial-bsc
10007795,G702,Computer Science (Artificial Intelligence),https://courses.leeds.ac.uk/202526/j750/computer-science-artificial-intelligence-meng-bsc
10007795,G704,Computer Science (Artificial Intelligence) (Industrial),https://courses.leeds.ac.uk/i607/computer-science-artificial-intelligence-industrial-meng-bsc
10007795,GG13,Mathematics and Statistics,https://courses.leeds.ac.uk/202526/4627/mathematics-and-statistics-bsc
10007795,GL11,Economics and Mathematics,https://courses.leeds.ac.uk/202526/4393/economics-and-mathematics-bsc
10007795,GVC5,Mathematics and Philosophy,https://courses.leeds.ac.uk/202526/4586/mathematics-and-philosophy-bsc
10007795,GW13,Mathematics and Music,https://courses.leeds.ac.uk/202526/j645/mathematics-and-music-bsc
10007795,H200,Civil and Structural Engineering,https://courses.leeds.ac.uk/202526/f412/civil-and-structural-engineering-meng-beng
10007795,H201,Civil Engineering with Transport,https://courses.leeds.ac.uk/202526/i058/civil-engineering-with-transport-beng
10007795,H203,Civil Engineering,https://courses.leeds.ac.uk/202526/i444/civil-engineering-beng
10007795,H204,Civil Engineering,https://courses.leeds.ac.uk/202526/i445/civil-engineering-meng-beng
10007795,H205,Civil and Structural Engineering,https://courses.leeds.ac.uk/202526/a252/civil-and-structural-engineering-beng
10007795,H206,Civil Engineering (Industrial),https://courses.leeds.ac.uk/j621/civil-engineering-industrial-meng-beng
10007795,H207,Civil Engineering (Industrial),https://courses.leeds.ac.uk/j155/civil-engineering-industrial-beng
10007795,H208,Civil and Structural Engineering (Industrial),https://courses.leeds.ac.uk/g653/civil-and-structural-engineering-industrial-meng-beng
10007795,H209,Civil and Structural Engineering (Industrial),https://courses.leeds.ac.uk/i323/civil-and-structural-engineering-industrial-beng
10007795,H291,Civil and Environmental Engineering,https://courses.leeds.ac.uk/202526/f443/civil-and-environmental-engineering-meng-beng
10007795,H293,Civil and Environmental Engineering (Industrial),https://courses.leeds.ac.uk/g839/civil-and-environmental-engineering-industrial-meng-beng
10007795,H296,Civil and Environmental Engineering,https://courses.leeds.ac.uk/202526/4836/civil-and-environmental-engineering-beng
10007795,H298,Civil and Environmental Engineering (Industrial),https://courses.leeds.ac.uk/i064/civil-and-environmental-engineering-industrial-beng
10007795,H300,Mechanical Engineering,https://courses.leeds.ac.uk/202526/f411/mechanical-engineering-meng-beng
10007795,H302,Mechanical Engineering (Industrial),https://courses.leeds.ac.uk/g289/mechanical-engineering-industrial-meng-beng
10007795,H305,Mechanical Engineering,https://courses.leeds.ac.uk/202526/5200/mechanical-engineering-beng
10007795,H307,Mechanical Engineering (Industrial),https://courses.leeds.ac.uk/g894/mechanical-engineering-industrial-beng
10007795,H330,Automotive Engineering,https://courses.leeds.ac.uk/202526/f413/automotive-engineering-meng-beng
10007795,H332,Automotive Engineering (Industrial),https://courses.leeds.ac.uk/g287/automotive-engineering-industrial-meng-beng
10007795,H335,Automotive Engineering,https://courses.leeds.ac.uk/202526/4794/automotive-engineering-beng
10007795,H337,Automotive Engineering (Industrial),https://courses.leeds.ac.uk/i038/automotive-engineering-industrial-beng
10007795,H410,Aeronautical and Aerospace Engineering,https://courses.leeds.ac.uk/202526/f414/aeronautical-and-aerospace-engineering-meng-beng
10007795,H412,Aeronautical and Aerospace Engineering (Industrial),https://courses.leeds.ac.uk/g285/aeronautical-and-aerospace-engineering-industrial-meng-beng
10007795,H415,Aeronautical and Aerospace Engineering,https://courses.leeds.ac.uk/202526/a225/aeronautical-and-aerospace-engineering-beng
10007795,H417,Aeronautical and Aerospace Engineering (Industrial),https://courses.leeds.ac.uk/g662/aeronautical-and-aerospace-engineering-industrial-beng
10007795,H600,Electronic and Electrical Engineering,https://courses.leeds.ac.uk/202526/f456/electronic-and-electrical-engineering-meng-beng
10007795,H601,Electronic and Electrical Engineering (Industrial),https://courses.leeds.ac.uk/e917/electronic-and-electrical-engineering-industrial-beng
10007795,H605,Electronic and Electrical Engineering,https://courses.leeds.ac.uk/202526/5000/electronic-and-electrical-engineering-beng
10007795,H606,Electronic and Electrical Engineering (Industrial),https://courses.leeds.ac.uk/g539/electronic-and-electrical-engineering-industrial-meng-beng
10007795,H6B6,Electronics and Computer Engineering (Industrial),https://courses.leeds.ac.uk/k000/electronics-and-computer-engineering-industrial-beng
10007795,H6B7,Electronics and Computer Engineering,https://courses.leeds.ac.uk/202526/j749/electronics-and-computer-engineering-beng
10007795,H6B8,Electronics and Computer Engineering,https://courses.leeds.ac.uk/202526/j748/electronics-and-computer-engineering-meng-beng
10007795,H6B9,Electronics and Computer Engineering (Industrial),https://courses.leeds.ac.uk/k001/electronics-and-computer-engineering-industrial-meng-beng
10007795,H795,Product Design,https://courses.leeds.ac.uk/202526/a602/product-design-bsc
10007795,H797,Product Design (Industrial),https://courses.leeds.ac.uk/g893/product-design-industrial-bsc
10007795,H800,Chemical Engineering,https://courses.leeds.ac.uk/202526/f463/chemical-engineering-meng-beng
10007795,H802,Chemical Engineering (Industrial),https://courses.leeds.ac.uk/202526/g702/chemical-engineering-industrial-meng-beng
10007795,H805,Chemical Engineering,https://courses.leeds.ac.uk/202526/4810/chemical-engineering-beng
