pubukprn,ukprn,kiscourseid,title,crseurl,sandwich,yearabroad,foundation,perc_managers_directors_and_senior_officials,perc_information_technology_professionals,perc_engineering_professionals,perc_web_and_multimedia_design_professionals,perc_design_occupations,perc_teaching_professionals,perc_business_research_and_administrative_professionals,perc_business_and_public_service_associate_professionals,perc_medical_practitioners,perc_natural_and_social_science_professionals,perc_other_health_professionals,perc_administrative_occupations,perc_media_professionals,perc_quality_and_regulatory_professionals,perc_legal_professionals,perc_finance_professionals,perc_artistic_literary_and_media_occupations,perc_elementary_occupations,perc_protective_service_occupations,perc_secretarial_and_related_occupations,perc_science_engineering_and_technology_associate_professionals,perc_sales_occupations,perc_skilled_trades_occupations,perc_conservation_and_environment_professionals,perc_business_and_financial_project_management_professionals,perc_process_plant_and_machine_operatives,perc_research_and_development_rand_d_and_other_research_professionals,perc_sports_and_fitness_occupations,perc_architects_chartered_architectural_technologists_planning_officers_surveyors_and_construction_professionals,perc_customer_service_occupations,perc_welfare_professionals,perc_leisure_travel_and_related_personal_service_occupations,perc_welfare_and_housing_associate_professionals,perc_caring_personal_services,perc_therapy_professionals,perc_teaching_and_childcare_support_occupation,perc_other_educational_professionals,perc_teaching_and_childcare_associate_professionals,perc_librarians_and_related_professionals,perc_nursing_professionals,perc_health_associate_professionals,perc_veterinarians,perc_animal_care_and_control_services,goinstlq,goinstmed,goinstuq,university,provaddress
10007774,10007774,BC98,Biomedical Sciences,http://www.ox.ac.uk/admissions/undergraduate/courses-listing/biomedical-sciences,0,0,0,5.882352941176471,0,0,0,0,5.882352941176471,11.764705882352942,23.529411764705884,0,0,0,0,5.882352941176471,0,0,0,11.764705882352942,0,0,0,0,0,0,0,0,0,5.882352941176471,0,0,0,0,0,5.882352941176471,5.882352941176471,17.647058823529413,0,0,0,0,0,0,0,0,26000,30000,33500,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,BCL0,Human Sciences,http://www.ox.ac.uk/admissions/undergraduate/courses-listing/human-sciences,0,0,0,9.090909090909092,4.545454545454546,0,0,0,4.545454545454546,22.727272727272727,18.181818181818183,0,0,0,0,22.727272727272727,0,0,9.090909090909092,0,0,4.545454545454546,0,0,0,0,0,4.545454545454546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,27000,35000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,BCL0,Human Sciences,http://www.ox.ac.uk/admissions/undergraduate/courses-listing/human-sciences,0,0,0,9.090909090909092,4.545454545454546,0,0,0,4.545454545454546,22.727272727272727,18.181818181818183,0,0,0,0,22.727272727272727,0,0,9.090909090909092,0,0,4.545454545454546,0,0,0,0,0,4.545454545454546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,28000,36000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,BCL0,Human Sciences,http://www.ox.ac.uk/admissions/undergraduate/courses-listing/human-sciences,0,0,0,9.090909090909092,4.545454545454546,0,0,0,4.545454545454546,22.727272727272727,18.181818181818183,0,0,0,0,22.727272727272727,0,0,9.090909090909092,0,0,4.545454545454546,0,0,0,0,0,4.545454545454546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,28000,36000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,C100,Biology,https://www.ox.ac.uk/admissions/undergraduate/courses/course-listing/biology,0,0,0,0,5.882352941176472,0,0,0,5.882352941176472,29.411764705882355,0,0,17.647058823529413,0,0,0,0,0,5.882352941176472,0,0,0,0,0,5.882352941176472,0,5.882352941176472,5.882352941176472,0,5.882352941176472,0,0,0,0,11.764705882352944,0,0,0,0,0,0,0,0,0,0,0,24000,27000,35000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,C700,Biochemistry (Molecular and Cellular),http://www.ox.ac.uk/admissions/undergraduate/courses-listing/biochemistry-molecular-and-cellular,0,0,0,0,10,0,0,0,5,45,10,0,15,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31000,35000,42500,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,C830,Experimental Psychology,http://www.ox.ac.uk/admissions/undergraduate/courses-listing/psychology-experimental,0,0,0,5.882352941176471,0,0,0,0,5.882352941176471,11.764705882352942,23.529411764705884,0,0,0,0,5.882352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,5.882352941176471,0,0,0,0,0,5.882352941176471,5.882352941176471,29.41176470588235,0,0,0,0,0,0,0,0,26000,30000,33500,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,C830,Experimental Psychology,http://www.ox.ac.uk/admissions/undergraduate/courses-listing/psychology-experimental,0,0,0,5.882352941176471,0,0,0,0,5.882352941176471,11.764705882352942,23.529411764705884,0,0,0,0,5.882352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,5.882352941176471,0,0,0,0,0,5.882352941176471,5.882352941176471,29.41176470588235,0,0,0,0,0,0,0,0,25000,28000,36000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,CQ81,Psychology and Linguistics,http://www.ox.ac.uk/admissions/undergraduate/courses-listing/psychology-philosophy-and-linguistics,0,0,0,0,7.6923076923076925,0,0,0,7.6923076923076925,15.384615384615385,0,0,7.6923076923076925,0,0,7.6923076923076925,7.6923076923076925,0,15.384615384615385,15.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6923076923076925,0,7.6923076923076925,0,0,0,0,0,0,0,0,26000,30000,33500,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,CQ81,Psychology and Linguistics,http://www.ox.ac.uk/admissions/undergraduate/courses-listing/psychology-philosophy-and-linguistics,0,0,0,0,7.6923076923076925,0,0,0,7.6923076923076925,15.384615384615385,0,0,7.6923076923076925,0,0,7.6923076923076925,7.6923076923076925,0,15.384615384615385,15.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6923076923076925,0,7.6923076923076925,0,0,0,0,0,0,0,0,25000,28000,36000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,CQ81,Psychology and Linguistics,http://www.ox.ac.uk/admissions/undergraduate/courses-listing/psychology-philosophy-and-linguistics,0,0,0,0,7.6923076923076925,0,0,0,7.6923076923076925,15.384615384615385,0,0,7.6923076923076925,0,0,7.6923076923076925,7.6923076923076925,0,15.384615384615385,15.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6923076923076925,0,7.6923076923076925,0,0,0,0,0,0,0,0,25000,28000,34000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,CQ81,Psychology and Linguistics,http://www.ox.ac.uk/admissions/undergraduate/courses-listing/psychology-philosophy-and-linguistics,0,0,0,0,7.6923076923076925,0,0,0,7.6923076923076925,15.384615384615385,0,0,7.6923076923076925,0,0,7.6923076923076925,7.6923076923076925,0,15.384615384615385,15.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6923076923076925,0,7.6923076923076925,0,0,0,0,0,0,0,0,30000,35500,50000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,CV85,Psychology and Philosophy,http://www.ox.ac.uk/admissions/undergraduate/courses-listing/psychology-philosophy-and-linguistics,0,0,0,0,7.6923076923076925,0,0,0,7.6923076923076925,15.384615384615385,0,0,7.6923076923076925,0,0,7.6923076923076925,7.6923076923076925,0,15.384615384615385,15.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6923076923076925,0,7.6923076923076925,0,0,0,0,0,0,0,0,26000,30000,33500,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,CV85,Psychology and Philosophy,http://www.ox.ac.uk/admissions/undergraduate/courses-listing/psychology-philosophy-and-linguistics,0,0,0,0,7.6923076923076925,0,0,0,7.6923076923076925,15.384615384615385,0,0,7.6923076923076925,0,0,7.6923076923076925,7.6923076923076925,0,15.384615384615385,15.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6923076923076925,0,7.6923076923076925,0,0,0,0,0,0,0,0,25000,28000,36000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,CV85,Psychology and Philosophy,http://www.ox.ac.uk/admissions/undergraduate/courses-listing/psychology-philosophy-and-linguistics,0,0,0,0,7.6923076923076925,0,0,0,7.6923076923076925,15.384615384615385,0,0,7.6923076923076925,0,0,7.6923076923076925,7.6923076923076925,0,15.384615384615385,15.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6923076923076925,0,7.6923076923076925,0,0,0,0,0,0,0,0,25000,28000,34000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,CV85,Psychology and Philosophy,http://www.ox.ac.uk/admissions/undergraduate/courses-listing/psychology-philosophy-and-linguistics,0,0,0,0,7.6923076923076925,0,0,0,7.6923076923076925,15.384615384615385,0,0,7.6923076923076925,0,0,7.6923076923076925,7.6923076923076925,0,15.384615384615385,15.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6923076923076925,0,7.6923076923076925,0,0,0,0,0,0,0,0,30000,35500,50000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,F100,Chemistry (4 years),https://www.ox.ac.uk/admissions/undergraduate/courses/course-listing/chemistry,0,0,0,0,14.942528735632184,2.2988505747126435,0,0,4.597701149425287,22.98850574712644,8.045977011494253,0,25.28735632183908,0,0,0,2.2988505747126435,2.2988505747126435,14.942528735632184,0,0,0,0,2.2988505747126435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29000,34000,42000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,F303,Physics (4 years),http://www.ox.ac.uk/admissions/undergraduate/courses-listing/physics,0,0,0,4.761904761904763,38.0952380952381,0,4.761904761904763,0,9.5238095238095255,14.285714285714288,4.761904761904763,0,0,0,0,0,0,4.761904761904763,9.5238095238095255,4.761904761904763,0,0,0,0,0,0,0,4.761904761904763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,38000,50000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,F642,Geology,http://www.ox.ac.uk/admissions/undergraduate/courses-listing/earth-sciences-geology,0,0,0,0,0,26.31578947368421,0,0,0,10.526315789473685,10.526315789473685,0,21.05263157894737,0,0,0,0,0,10.526315789473685,0,0,0,0,0,0,0,21.05263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,35000,38000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,F644,Earth Sciences (4 years),http://www.ox.ac.uk/admissions/undergraduate/courses-listing/earth-sciences-geology,0,0,0,0,0,26.31578947368421,0,0,0,10.526315789473685,10.526315789473685,0,21.05263157894737,0,0,0,0,0,10.526315789473685,0,0,0,0,0,0,0,21.05263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,35000,38000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,FJ22,Materials Science (4 years),http://www.ox.ac.uk/admissions/undergraduate/courses-listing/materials-science,0,0,0,0,22.22222222222222,55.55555555555556,0,0,0,11.11111111111111,0,0,0,0,0,0,0,0,11.11111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31000,35000,42000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,G100,Mathematics/Mathematics and Statistics,https://www.ox.ac.uk/admissions/undergraduate/courses/course-listing/mathematics-and-statistics,0,0,0,1.0416666666666665,36.11111111111111,1.0416666666666665,0,0,6.42361111111111,22.048611111111107,11.805555555555552,0,4.86111111111111,0,4.86111111111111,0,0,0,10.763888888888888,0,0,0,0,1.0416666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31500,40000,65000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,G100,Mathematics/Mathematics and Statistics,https://www.ox.ac.uk/admissions/undergraduate/courses/course-listing/mathematics-and-statistics,0,0,0,1.0416666666666665,36.11111111111111,1.0416666666666665,0,0,6.42361111111111,22.048611111111107,11.805555555555552,0,4.86111111111111,0,4.86111111111111,0,0,0,10.763888888888888,0,0,0,0,1.0416666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32000,42000,65000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,G400,Computer Science (3 or 4 years),https://www.ox.ac.uk/admissions/undergraduate/courses/course-listing/computer-science,0,0,0,0,59.44444444444445,0,0,0,2.777777777777778,13.611111111111112,13.055555555555555,0,2.777777777777778,0,2.777777777777778,0,0,0,5.555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32000,42000,65000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,G400,Computer Science (3 or 4 years),https://www.ox.ac.uk/admissions/undergraduate/courses/course-listing/computer-science,0,0,0,0,59.44444444444445,0,0,0,2.777777777777778,13.611111111111112,13.055555555555555,0,2.777777777777778,0,2.777777777777778,0,0,0,5.555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37000,52000,65000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,GG14,Mathematics and Computer Science (3 or 4 years),http://www.ox.ac.uk/admissions/undergraduate/courses-listing/mathematics-and-computer-science,0,0,0,0,71.42857142857143,0,0,0,0,9.523809523809524,19.047619047619047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32000,42000,65000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,GG14,Mathematics and Computer Science (3 or 4 years),http://www.ox.ac.uk/admissions/undergraduate/courses-listing/mathematics-and-computer-science,0,0,0,0,71.42857142857143,0,0,0,0,9.523809523809524,19.047619047619047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37000,52000,65000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,GV15,Mathematics and Philosophy (4 years),http://www.ox.ac.uk/admissions/undergraduate/courses-listing/mathematics-and-philosophy,0,0,0,3.1250000000000004,25.694444444444446,0,0,0,9.02777777777778,26.73611111111111,14.930555555555557,0,2.777777777777778,0,2.777777777777778,3.1250000000000004,0,0,11.805555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32000,42000,65000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,GV15,Mathematics and Philosophy (4 years),http://www.ox.ac.uk/admissions/undergraduate/courses-listing/mathematics-and-philosophy,0,0,0,3.1250000000000004,25.694444444444446,0,0,0,9.02777777777778,26.73611111111111,14.930555555555557,0,2.777777777777778,0,2.777777777777778,3.1250000000000004,0,0,11.805555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,35500,50000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,H100,Engineering,http://www.ox.ac.uk/admissions/undergraduate/courses-listing/engineering-science,0,0,0,0,29.41176470588235,29.41176470588235,0,0,0,29.41176470588235,5.882352941176471,0,0,0,0,0,0,0,5.882352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000,38000,46000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,H200,Civil Engineering (4 years),http://www.ox.ac.uk/admissions/undergraduate/courses-listing/engineering-science,0,0,0,0,29.41176470588235,29.41176470588235,0,0,0,29.41176470588235,5.882352941176471,0,0,0,0,0,0,0,5.882352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000,38000,46000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,H300,Mechanical Engineering (4 years),http://www.ox.ac.uk/admissions/undergraduate/courses-listing/engineering-science,0,0,0,0,29.41176470588235,29.41176470588235,0,0,0,29.41176470588235,5.882352941176471,0,0,0,0,0,0,0,5.882352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000,38000,46000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,H620,Electrical Engineering (4 years),http://www.ox.ac.uk/admissions/undergraduate/courses-listing/engineering-science,0,0,0,0,29.41176470588235,29.41176470588235,0,0,0,29.41176470588235,5.882352941176471,0,0,0,0,0,0,0,5.882352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000,38000,46000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,H630,Information Engineering (4 years),http://www.ox.ac.uk/admissions/undergraduate/courses-listing/engineering-science,0,0,0,0,29.41176470588235,29.41176470588235,0,0,0,29.41176470588235,5.882352941176471,0,0,0,0,0,0,0,5.882352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000,38000,46000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,H800,Chemical Engineering (4 years),http://www.ox.ac.uk/admissions/undergraduate/courses-listing/engineering-science,0,0,0,0,29.41176470588235,29.41176470588235,0,0,0,29.41176470588235,5.882352941176471,0,0,0,0,0,0,0,5.882352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000,38000,46000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,H811,Biomedical Engineering (4 years),http://www.ox.ac.uk/admissions/undergraduate/courses-listing/engineering-science,0,0,0,0,29.41176470588235,29.41176470588235,0,0,0,29.41176470588235,5.882352941176471,0,0,0,0,0,0,0,5.882352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000,38000,46000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,IV15,Computer Science and Philosophy (3 or 4 years),http://www.ox.ac.uk/admissions/undergraduate/courses-listing/computer-science-and-philosophy,0,0,0,3.125,46.25,0,0,0,6.25,18.125,16.875,0,0,0,0,3.125,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37000,52000,65000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,IV15,Computer Science and Philosophy (3 or 4 years),http://www.ox.ac.uk/admissions/undergraduate/courses-listing/computer-science-and-philosophy,0,0,0,3.125,46.25,0,0,0,6.25,18.125,16.875,0,0,0,0,3.125,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,35500,50000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,L0V0,"Philosophy, Politics and Economics",http://www.ox.ac.uk/admissions/undergraduate/courses-listing/philosophy-politics-and-economics,0,0,1,12.087912087912082,2.1978021978021975,0,0,0,7.692307692307691,38.46153846153845,16.48351648351648,0,0,0,0,2.1978021978021975,2.1978021978021975,0,14.285714285714283,2.1978021978021975,0,0,0,0,2.1978021978021975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32500,40500,60000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,L0V0,"Philosophy, Politics and Economics",http://www.ox.ac.uk/admissions/undergraduate/courses-listing/philosophy-politics-and-economics,0,0,1,12.087912087912082,2.1978021978021975,0,0,0,7.692307692307691,38.46153846153845,16.48351648351648,0,0,0,0,2.1978021978021975,2.1978021978021975,0,14.285714285714283,2.1978021978021975,0,0,0,0,2.1978021978021975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,35000,42000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,L0V0,"Philosophy, Politics and Economics",http://www.ox.ac.uk/admissions/undergraduate/courses-listing/philosophy-politics-and-economics,0,0,1,12.087912087912082,2.1978021978021975,0,0,0,7.692307692307691,38.46153846153845,16.48351648351648,0,0,0,0,2.1978021978021975,2.1978021978021975,0,14.285714285714283,2.1978021978021975,0,0,0,0,2.1978021978021975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,35500,50000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,L700,Geography,http://www.ox.ac.uk/admissions/undergraduate/courses-listing/geography,0,0,0,11.111111111111109,5.5555555555555545,5.5555555555555545,0,0,5.5555555555555545,22.222222222222218,22.222222222222218,0,5.5555555555555545,0,0,0,0,0,11.111111111111109,0,5.5555555555555545,0,0,0,0,0,5.5555555555555545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29500,32000,36500,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,L700,Geography,http://www.ox.ac.uk/admissions/undergraduate/courses-listing/geography,0,0,0,11.111111111111109,5.5555555555555545,5.5555555555555545,0,0,5.5555555555555545,22.222222222222218,22.222222222222218,0,5.5555555555555545,0,0,0,0,0,11.111111111111109,0,5.5555555555555545,0,0,0,0,0,5.5555555555555545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29500,32000,38500,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,LN12,Economics and Management,http://www.ox.ac.uk/admissions/undergraduate/courses-listing/economics-and-management,0,0,0,2.083333333333334,2.083333333333334,0,0,0,0,48.95833333333334,7.291666666666669,0,0,0,0,0,2.083333333333334,0,35.41666666666667,0,0,0,0,0,2.083333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32500,40500,60000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,LN12,Economics and Management,http://www.ox.ac.uk/admissions/undergraduate/courses-listing/economics-and-management,0,0,0,2.083333333333334,2.083333333333334,0,0,0,0,48.95833333333334,7.291666666666669,0,0,0,0,0,2.083333333333334,0,35.41666666666667,0,0,0,0,0,2.083333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39500,51000,65000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,LV11,History and Economics,https://www.ox.ac.uk/admissions/undergraduate/courses-listing/history-and-economics,0,0,0,4.576521039935673,1.648351648351648,0,0,0,8.235057625301527,29.41570624497453,20.00804073974805,0,0,0,6.586705976949879,4.207987134816403,0.5494505494505494,0,16.295899222728487,1.8292682926829267,0,0,0,0,0.5494505494505494,0,0,0,0,0,0,0,0,0,4.2682926829268295,1.8292682926829267,0,0,0,0,0,0,0,0,0,0,32500,40500,60000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,LV11,History and Economics,https://www.ox.ac.uk/admissions/undergraduate/courses-listing/history-and-economics,0,0,0,4.576521039935673,1.648351648351648,0,0,0,8.235057625301527,29.41570624497453,20.00804073974805,0,0,0,6.586705976949879,4.207987134816403,0.5494505494505494,0,16.295899222728487,1.8292682926829267,0,0,0,0,0.5494505494505494,0,0,0,0,0,0,0,0,0,4.2682926829268295,1.8292682926829267,0,0,0,0,0,0,0,0,0,0,27500,30000,35000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,LV21,History and Politics,https://www.ox.ac.uk/admissions/undergraduate/courses-listing/history-and-politics,0,0,0,10.526315789473687,0,0,0,0,0,10.526315789473687,26.315789473684212,0,10.526315789473687,0,15.789473684210527,15.789473684210527,0,0,0,0,10.526315789473687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,35000,42000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,LV21,History and Politics,https://www.ox.ac.uk/admissions/undergraduate/courses-listing/history-and-politics,0,0,0,10.526315789473687,0,0,0,0,0,10.526315789473687,26.315789473684212,0,10.526315789473687,0,15.789473684210527,15.789473684210527,0,0,0,0,10.526315789473687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27500,30000,35000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,LV64,Archaeology and Anthropology,http://www.ox.ac.uk/admissions/undergraduate/courses-listing/archaeology-and-anthropology,0,0,0,0,0,0,0,0,0,22.222222222222218,16.666666666666664,0,5.5555555555555545,0,5.5555555555555545,16.666666666666664,0,0,5.5555555555555545,0,0,0,0,0,0,5.5555555555555545,0,0,0,0,0,0,0,0,0,0,0,0,0,16.666666666666664,5.5555555555555545,0,0,0,0,0,24000,28000,36000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,LV64,Archaeology and Anthropology,http://www.ox.ac.uk/admissions/undergraduate/courses-listing/archaeology-and-anthropology,0,0,0,0,0,0,0,0,0,22.222222222222218,16.666666666666664,0,5.5555555555555545,0,5.5555555555555545,16.666666666666664,0,0,5.5555555555555545,0,0,0,0,0,0,5.5555555555555545,0,0,0,0,0,0,0,0,0,0,0,0,0,16.666666666666664,5.5555555555555545,0,0,0,0,0,27000,30000,35000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,M100,Jurisprudence,http://www.ox.ac.uk/admissions/undergraduate/courses-listing/law-jurisprudence,0,0,1,5.263157894736842,0,0,0,0,0,5.263157894736842,10.526315789473683,0,5.263157894736842,0,5.263157894736842,0,0,47.36842105263157,5.263157894736842,5.263157894736842,0,5.263157894736842,5.263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,31500,50000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,M190,Law with Law Studies in Europe (European Law),http://www.ox.ac.uk/admissions/undergraduate/courses-listing/law-jurisprudence,0,2,0,0,0,0,0,0,0,0,17.647058823529413,0,0,0,0,5.882352941176471,0,64.70588235294117,0,0,5.882352941176471,0,0,0,0,0,0,0,0,5.882352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,31500,50000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
10007774,10007774,M191,Law with Law Studies in Europe (French Law),http://www.ox.ac.uk/admissions/undergraduate/courses-listing/law-jurisprudence,0,2,0,0,0,0,0,0,0,0,17.647058823529413,0,0,0,0,5.882352941176471,0,64.70588235294117,0,0,5.882352941176471,0,0,0,0,0,0,0,0,5.882352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,31500,50000,University of Oxford,"University Offices, Wellington Square, Oxford, OX1 2JD"
