title,degree_type,url_slug,url,row_number,URL,kiscourseid,A_level,A_level_subjects,GCSE,IB,IB_subjects,A_level_additional
German and Yiddish,BA,german-and-yiddish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/german-and-yiddish-ba,137,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/german-and-yiddish-ba,UBAGERAYID18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,A total of 16 in three higher level subjects to include German or Yiddish with no higher level score below 5,NA
Hebrew and Hungarian,BA,hebrew-and-hungarian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-hungarian-ba,138,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-hungarian-ba,UBAHEBAHUN18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,A total of 16 in three higher level subjects to include Hebrew or Hungarian with no higher level score below 5,NA
Hebrew and Italian,BA,hebrew-and-italian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-italian-ba,139,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-italian-ba,UBAHEBAITA18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,A total of 16 in three higher level subjects to include Hebrew or Italian with no higher level score below 5,NA
Hebrew and Jewish Studies,BA,hebrew-and-jewish-studies-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-jewish-studies-ba,140,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-jewish-studies-ba,UBAHEBAJEW18,ABB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,English Language and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5.",NA
Hebrew and Jewish Studies,BA,hebrew-and-jewish-studies-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-jewish-studies-ba,141,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-jewish-studies-ba,UBAHEBAJWA18,ABB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,English Language and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5.",NA
Hebrew and Norwegian,BA,hebrew-and-norwegian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-norwegian-ba,142,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-norwegian-ba,UBAHEBANOR18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,A total of 16 in three higher level subjects to include Hebrew or Norwegian with no higher level score below 5,NA
Hebrew and Polish,BA,hebrew-and-polish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-polish-ba,143,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-polish-ba,UBAHEBAPOL18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,A total of 16 in three higher level subjects to include Hebrew or Polish with no higher level score below 5,NA
Hebrew and Romanian,BA,hebrew-and-romanian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-romanian-ba,144,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-romanian-ba,UBAHEBAROM18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,A total of 16 in three higher level subjects to include Hebrew or Romanian with no higher level score below 5,NA
Hebrew and Spanish,BA,hebrew-and-spanish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-spanish-ba,145,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-spanish-ba,UBAHEBASPA18,ABB,Spanish required at grade A.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects including Spanish at grade 6, with no higher level score below 5.",NA
Hebrew and Serbian/Croatian,BA,hebrew-and-serbian-croatian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-serbian-croatian-ba,146,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-serbian-croatian-ba,UBAHEBASRB18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,A total of 16 in three higher level subjects to include Hebrew or Serbian/Croatian with no higher level score below 5,NA
Hebrew and Swedish,BA,hebrew-and-swedish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-swedish-ba,147,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-swedish-ba,UBAHEBASWE18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,A total of 16 in three higher level subjects to include Hebrew or Swedish with no higher level score below 5,NA
Hebrew and Ukrainian,BA,hebrew-and-ukrainian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-ukrainian-ba,148,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-ukrainian-ba,UBAHEBAUKR18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,A total of 16 in three higher level subjects to include Hebrew or Ukrainian with no higher level score below 5,NA
History and Politics of the Americas,BA,history-and-politics-americas-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-and-politics-americas-ba,149,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-and-politics-americas-ba,UBAHPASING18,AAB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,English Language at grade B or 6 and Mathematics at grade C or 4.,36,"A total of 17 points in three higher level subjects, with no higher level score below 5.",NA
History and Politics of the Americas with a Year Abroad,BA,history-and-politics-americas-year-abroad-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-and-politics-americas-year-abroad-ba,150,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-and-politics-americas-year-abroad-ba,UBAHPAWABR18,AAB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,English Language at grade B or 6 and Mathematics at grade C or 4.,36,"A total of 17 points in three higher level subjects, with no higher level score below 5.",NA
"History, Politics and Economics",BA,history-politics-and-economics-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-politics-and-economics-ba,151,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-politics-and-economics-ba,UBAHPESING18,AAA,"Any three subjects from Economics, History, Mathematics and Politics preferred.",English Language and Mathematics at grade B or 6.,38,"A total of 18 points in three higher level subjects, with no higher level score below 5. Any three higher level subjects from Economics, History, Mathematics and Politics preferred. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level.",NA
History (Central and East European) and Jewish Studies with Year Abroad,BA,history-central-and-east-european-and-jewish-studies-year-abroad-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-central-and-east-european-and-jewish-studies-year-abroad-ba,152,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-central-and-east-european-and-jewish-studies-year-abroad-ba,UBAHSEAJEW19,ABB,History required.,English Language and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects including History, with no higher level score below 5.",NA
Hungarian and East European Studies,BA,hungarian-and-east-european-studies-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-east-european-studies-ba,153,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-east-european-studies-ba,UBAHUNAEES18,ABB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5.",NA
Hungarian and Italian,BA,hungarian-and-italian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-italian-ba,154,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-italian-ba,UBAHUNAITA18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 in three higher level subjects to include a foreign language, with no higher level score below 5.",NA
Hungarian and Norwegian,BA,hungarian-and-norwegian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-norwegian-ba,155,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-norwegian-ba,UBAHUNANOR18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 in three higher level subjects to include a foreign language, with no higher level score below 5.",NA
Hungarian and Polish,BA,hungarian-and-polish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-polish-ba,156,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-polish-ba,UBAHUNAPOL18,ABB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5.",NA
Hungarian and Portuguese,BA,hungarian-and-portuguese-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-portuguese-ba,157,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-portuguese-ba,UBAHUNAPOR18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 in three higher level subjects to include a foreign language, with no higher level score below 5.",NA
Hungarian and Romanian,BA,hungarian-and-romanian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-romanian-ba,158,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-romanian-ba,UBAHUNAROM18,ABB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5.",NA
Hungarian and Russian,BA,hungarian-and-russian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-russian-ba,159,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-russian-ba,UBAHUNARUS18,ABB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5.",NA
Hungarian and Spanish,BA,hungarian-and-spanish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-spanish-ba,160,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-spanish-ba,UBAHUNASPA18,AAB,Spanish required at A.,English Language at grade B or 6 and Mathematics at grade C or 4.,36,"A total of 17 points in three higher level subjects including Spanish grade 6, with no higher level score below 5.",NA
Hungarian and Serbian/Croatian,BA,hungarian-and-serbian-croatian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-serbian-croatian-ba,161,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-serbian-croatian-ba,UBAHUNASRB18,ABB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5.",NA
Hungarian and Swedish,BA,hungarian-and-swedish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-swedish-ba,162,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-swedish-ba,UBAHUNASWE18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 in three higher level subjects to include a foreign language, with no higher level score below 5.",NA
Hungarian and Ukrainian,BA,hungarian-and-ukrainian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-ukrainian-ba,163,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-ukrainian-ba,UBAHUNAUKR18,ABB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5.",NA
Hungarian and Yiddish,BA,hungarian-and-yiddish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-yiddish-ba,164,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-yiddish-ba,UBAHUNAYID18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,A total of 16 in three higher level subjects to include Hungarian or Yiddish with no higher level score below 5,NA
International Social and Political Studies,BA,international-social-and-political-studies-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/international-social-and-political-studies-ba,165,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/international-social-and-political-studies-ba,UBAINTSSPS18,A*AA,A humanities or social science subject (or Mathematics) preferred. Mathematics at A* required for full Economics specialism if chosen. French or Spanish at A grade required if one of these is to be studied as major language.,English Language at grade B or 6 and Mathematics at grade C or 4.,39,"A total of 19 points in three higher level subjects, with no higher level score below 5. Higher level subjects to include French B, or Spanish B at grade 6 if either of these is to be studied as a major language. A humanities or social science subject (or Mathematics) is preferred. Mathematics at grade 7 at higher level is required for the full Economics specialism, if chosen. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level.",NA
Italian and History of Art,BA,italian-and-history-art-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-history-art-ba,166,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-history-art-ba,UBAITAAHAR18,ABB,Foreign language preferred.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5. Foreign language preferred.",NA
Italian and Latin,BA,italian-and-latin-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-latin-ba,167,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-latin-ba,UBAITAALAT18,ABB,"Latin grade A required, Foreign language preferred.",English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, including 6 in Latin, with no higher level score below 5. Foreign language preferred.",NA
Italian and Management Studies,BA,italian-and-management-studies-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-management-studies-ba,168,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-management-studies-ba,UBAITAAMAN18,AAB,Foreign language preferred.,English Language at grade B or 6 and Mathematics at grade C or 4.,36,"A total of 17 points in three higher level subjects, with no higher level score below 5. Foreign language preferred.",NA
Italian and Norwegian,BA,italian-and-norwegian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-norwegian-ba,169,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-norwegian-ba,UBAITAANOR18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 in three higher level subjects to include a foreign language, with no higher level score below 5.",NA
Italian and Philosophy,BA,italian-and-philosophy-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-philosophy-ba,170,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-philosophy-ba,UBAITAAPHI18,AAB,Foreign language preferred.,English Language at grade B or 6 and Mathematics at grade C or 4.,36,"A total of 17 points in three higher level subjects, with no higher level score below 5. Foreign language preferred.",NA
Italian and Polish,BA,italian-and-polish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-polish-ba,171,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-polish-ba,UBAITAAPOL18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 in three higher level subjects to include a foreign language, with no higher level score below 5.",NA
Italian and Portuguese,BA,italian-and-portuguese-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-portuguese-ba,172,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-portuguese-ba,UBAITAAPOR18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 in three higher level subjects to include a foreign language, with no higher level score below 5.",NA
Italian and Romanian,BA,italian-and-romanian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-romanian-ba,173,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-romanian-ba,UBAITAAROM18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 in three higher level subjects to include a foreign language, with no higher level score below 5.",NA
Italian and Russian,BA,italian-and-russian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-russian-ba,174,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-russian-ba,UBAITAARUS18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 in three higher level subjects to include a foreign language, with no higher level score below 5.",NA
Italian and Spanish,BA,italian-and-spanish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-spanish-ba,175,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-spanish-ba,UBAITAASPA18,ABB,Spanish required at grade A.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects including Spanish at grade 6, with no higher level score below 5.",NA
Italian and Serbian/Croatian,BA,italian-and-serbian-croatian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-serbian-croatian-ba,176,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-serbian-croatian-ba,UBAITAASRB18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 in three higher level subjects to include a foreign language, with no higher level score below 5.",NA
Italian and Swedish,BA,italian-and-swedish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-swedish-ba,177,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-swedish-ba,UBAITAASWE18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 in three higher level subjects to include a foreign language, with no higher level score below 5.",NA
Italian and Ukrainian,BA,italian-and-ukrainian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-ukrainian-ba,178,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-ukrainian-ba,UBAITAAUKR18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 in three higher level subjects to include a foreign language, with no higher level score below 5.",NA
Italian and Yiddish,BA,italian-and-yiddish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-yiddish-ba,179,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-yiddish-ba,UBAITAAYID18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,A total of 16 in three higher level subjects to include Italian or Yiddish with no higher level score below 5,NA
Latin and English,BA,latin-and-english-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/latin-and-english-ba,180,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/latin-and-english-ba,UBALATAENG18,AAB,English Literature/Language and Literature and Latin at grade A required.,English Language at grade B or 6 and Mathematics at grade C or 4.,36,"A total of 17 points in three higher level subjects including English Literature/Language and Literature and Latin at grade 6, with no higher level score below 5.",NA
Language and Culture,BA,language-and-culture-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/language-and-culture-ba,181,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/language-and-culture-ba,UBALNGSCLT18,ABB,"Foreign language required, to include the following if studied as the main language: French or Spanish grade A.",English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, to include a foreign language, with no higher level score below 5. Higher level subjects to include the following if studied as main languages: French or Spanish at grade 6.",NA
Norwegian and Polish,BA,norwegian-and-polish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/norwegian-and-polish-ba,182,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/norwegian-and-polish-ba,UBANORAPOL18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 in three higher level subjects to include a foreign language, with no higher level score below 5.",NA
Norwegian and Portuguese,BA,norwegian-and-portuguese-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/norwegian-and-portuguese-ba,183,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/norwegian-and-portuguese-ba,UBANORAPOR18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 in three higher level subjects to include a foreign language, with no higher level score below 5.",NA
Norwegian and Romanian,BA,norwegian-and-romanian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/norwegian-and-romanian-ba,184,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/norwegian-and-romanian-ba,UBANORAROM18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 in three higher level subjects to include a foreign language, with no higher level score below 5.",NA
Norwegian and Russian,BA,norwegian-and-russian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/norwegian-and-russian-ba,185,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/norwegian-and-russian-ba,UBANORARUS18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 in three higher level subjects to include a foreign language, with no higher level score below 5.",NA
Norwegian and Spanish,BA,norwegian-and-spanish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/norwegian-and-spanish-ba,186,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/norwegian-and-spanish-ba,UBANORASPA18,ABB,Spanish required at grade A.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects including Spanish at grade 6, with no higher level score below 5.",NA
Norwegian and Serbian/Croatian,BA,norwegian-and-serbian-croatian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/norwegian-and-serbian-croatian-ba,187,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/norwegian-and-serbian-croatian-ba,UBANORASRB18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 in three higher level subjects to include a foreign language, with no higher level score below 5.",NA
Norwegian and Ukrainian,BA,norwegian-and-ukrainian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/norwegian-and-ukrainian-ba,188,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/norwegian-and-ukrainian-ba,UBANORAUKR18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 in three higher level subjects to include a foreign language, with no higher level score below 5.",NA
Norwegian and Yiddish,BA,norwegian-and-yiddish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/norwegian-and-yiddish-ba,189,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/norwegian-and-yiddish-ba,UBANORAYID18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,A total of 16 in three higher level subjects to include Norwegian or Yiddish with no higher level score below 5,NA
Philosophy and Computer Science,BA,philosophy-and-computer-science-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/philosophy-and-computer-science-ba,190,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/philosophy-and-computer-science-ba,UBAPHIACOM18,A*AA,Mathematics A* required.,English Language at grade B or 6 and Mathematics at grade C or 4.,39,"A total of 19 points in three higher level subjects including Mathematics grade 7, with no higher level score below 5. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level.",NA
Philosophy and Economics,BA,philosophy-and-economics-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/philosophy-and-economics-ba,191,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/philosophy-and-economics-ba,UBAPHIAECO18,A*AA,Mathematics A* required.,English Language at grade B or 6 and Mathematics at grade C or 4.,39,"A total of 19 points in three higher level subjects including Mathematics grade 7, with no higher level score below 5. The programme will accept either 'Mathematics: Analysis and Approaches' or 'Mathematics: Applications and Interpretation' at higher level.",NA
Philosophy and History of Art,BA,philosophy-and-history-art-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/philosophy-and-history-art-ba,192,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/philosophy-and-history-art-ba,UBAPHIAHAR18,AAA,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,English Language at grade B or 6 and Mathematics at grade C or 4.,38,"A total of 18 points in three higher level subjects, with no higher level score below 5.",NA
